Flight level,Flight distance (% of global 2019 total),Contrail warming (% of global 2019 total),Warming per flight distance (% of global 2019 mean),Region
FL300,1.724999433891045e-05,2.487399357585079e-05,1.4419711153030956,Bratislava  FIR
FL310,3.1383180566079376e-05,8.232221038981012e-05,2.6231315279366036,Bratislava  FIR
FL320,3.310274356611832e-05,0.00013066621498418178,3.947292608033936,Bratislava  FIR
FL330,6.934291482188273e-05,0.0004103217199706021,5.917283993967842,Bratislava  FIR
FL340,9.57086219954938e-05,0.00034446185880422154,3.5990682095541993,Bratislava  FIR
FL350,0.0001986108200922174,0.0007185862347138711,3.6180618678288665,Bratislava  FIR
FL360,0.00017031733488064303,0.0003837452281953208,2.253119029042148,Bratislava  FIR
FL370,0.00019015596441384881,0.0002855133825583371,1.501469509191706,Bratislava  FIR
FL380,0.0001234804569164793,0.00010397082012772448,0.8420022303452367,Bratislava  FIR
FL390,8.333853272775287e-05,4.883204602591348e-05,0.5859479934142365,Bratislava  FIR
FL400,5.710757322319433e-05,6.33783563113217e-06,0.11098065061111805,Bratislava  FIR
FL410,2.6867476177822957e-05,4.639493570847166e-06,0.17268066193268697,Bratislava  FIR
FL420,2.3747762883662061e-07,6.724076016179496e-09,0.028314566088267257,Bratislava  FIR
FL430,8.101262414752948e-06,-2.2828347674558362e-10,-2.817875351499094e-05,Bratislava  FIR
FL440,5.371047856994141e-08,-3.538221981913407e-12,-6.587582304458447e-05,Bratislava  FIR
FL450,2.3732991137313713e-06,-4.102421168056154e-12,-1.72857316817778e-06,Bratislava  FIR
FL460,1.513907115570527e-08,0.0,0.0,Bratislava  FIR
FL470,2.4129690056579673e-07,0.0,0.0,Bratislava  FIR
FL480,1.4372708347403893e-08,0.0,0.0,Bratislava  FIR
FL490,1.2851628430073877e-08,0.0,0.0,Bratislava  FIR
FL200,1.1045794089822512e-05,0.0,0.0,Santo Domingo FIR
FL210,1.134868292163491e-05,0.0,0.0,Santo Domingo FIR
FL220,1.123041745318016e-05,0.0,0.0,Santo Domingo FIR
FL230,1.1118730351541336e-05,0.0,0.0,Santo Domingo FIR
FL240,1.1949045395693727e-05,0.0,0.0,Santo Domingo FIR
FL250,1.2225237942413327e-05,0.0,0.0,Santo Domingo FIR
FL260,1.2621589012786504e-05,0.0,0.0,Santo Domingo FIR
FL270,1.3029469841017873e-05,0.0,0.0,Santo Domingo FIR
FL280,1.3075967483490406e-05,0.0,0.0,Santo Domingo FIR
FL290,1.3860739826348338e-05,0.0,0.0,Santo Domingo FIR
FL300,1.4512711191916523e-05,0.0,0.0,Santo Domingo FIR
FL310,1.7876286410706542e-05,0.0,0.0,Santo Domingo FIR
FL320,1.9208092810974987e-05,0.0,0.0,Santo Domingo FIR
FL330,2.1697643392769023e-05,3.6539576611178415e-08,0.0016840343418749167,Santo Domingo FIR
FL340,3.987054841579051e-05,9.579826588095082e-08,0.002402732585514436,Santo Domingo FIR
FL350,3.709311251633212e-05,9.551247478397113e-07,0.02574938264938455,Santo Domingo FIR
FL360,4.133070816532879e-05,6.219097619682802e-07,0.01504715959573089,Santo Domingo FIR
FL370,3.0153167950641215e-05,1.9086386656217335e-05,0.6329811410681795,Santo Domingo FIR
FL380,3.3181690278093426e-05,1.8775099591976602e-05,0.5658271002659541,Santo Domingo FIR
FL390,1.3294555412207018e-05,2.3298970255415426e-05,1.7525196994569963,Santo Domingo FIR
FL400,1.3297192017420051e-05,2.445808326634625e-05,1.8393419628974914,Santo Domingo FIR
FL410,5.412442006697669e-06,1.4418832623361872e-05,2.6640160957880332,Santo Domingo FIR
FL420,1.5912172427092314e-07,2.1251975015238477e-07,1.3355797338554811,Santo Domingo FIR
FL430,2.7859212564628035e-06,5.714847175897352e-06,2.051331193457102,Santo Domingo FIR
FL440,4.403575869527743e-08,-1.141841487341632e-08,-0.2592986975069621,Santo Domingo FIR
FL450,1.3390590365367869e-06,6.757915038364522e-07,0.5046764073854832,Santo Domingo FIR
FL460,9.746390377560986e-09,5.672151612245439e-09,0.5819745970061261,Santo Domingo FIR
FL470,1.8505897967939993e-07,1.3610587100950964e-07,0.7354729354139006,Santo Domingo FIR
FL480,0.0,0.0,,Santo Domingo FIR
FL490,1.5332445326939013e-09,0.0,0.0,Santo Domingo FIR
FL200,1.3803052124256068e-05,0.0,0.0,Central America FIR
FL210,1.5647265447256475e-05,0.0,0.0,Central America FIR
FL220,1.739230160839031e-05,0.0,0.0,Central America FIR
FL230,1.6672625123636058e-05,0.0,0.0,Central America FIR
FL240,1.793517304775807e-05,0.0,0.0,Central America FIR
FL250,1.8301811565088315e-05,0.0,0.0,Central America FIR
FL260,1.887174317682598e-05,0.0,0.0,Central America FIR
FL270,1.9927556852868037e-05,0.0,0.0,Central America FIR
FL280,2.385860797012391e-05,0.0,0.0,Central America FIR
FL290,2.3748030409171065e-05,0.0,0.0,Central America FIR
FL300,3.463559032510758e-05,0.0,0.0,Central America FIR
FL310,5.09087345271084e-05,0.0,0.0,Central America FIR
FL320,6.0700360617155717e-05,0.0,0.0,Central America FIR
FL330,0.00012483351180965724,0.0,0.0,Central America FIR
FL340,0.00020811552211596245,8.251580813109685e-07,0.0039649040730906585,Central America FIR
FL350,0.00036622917990120947,2.4704027418405377e-06,0.006745510400091359,Central America FIR
FL360,0.00040586194796365927,1.0265033328217021e-05,0.025291933327871743,Central America FIR
FL370,0.00037883093705739357,0.00016753656762818637,0.44224626671080003,Central America FIR
FL380,0.0002519063817158475,0.00022311100613720317,0.8856901703620762,Central America FIR
FL390,0.00015441604140795323,0.00033376091546452683,2.161439397236979,Central America FIR
FL400,7.85508530990809e-05,0.000149794382197139,1.9069733336720653,Central America FIR
FL410,4.988847032430566e-05,0.00023284692089333938,4.667349377114423,Central America FIR
FL420,5.720070049615465e-07,1.926227340729436e-06,3.36748907622019,Central America FIR
FL430,1.5743674541743427e-05,7.983077839097834e-05,5.070657309341077,Central America FIR
FL440,3.306043430827319e-07,1.6923059700269366e-06,5.118825585432331,Central America FIR
FL450,1.081771669607311e-05,2.3981588714399027e-05,2.2168808250547434,Central America FIR
FL460,1.3029040321254096e-07,5.5439973344554865e-08,0.42551079724664287,Central America FIR
FL470,1.6628896600240477e-06,2.7756771978180417e-06,1.6691890415494566,Central America FIR
FL480,4.306960215111543e-08,6.987209060481746e-10,0.016223063858278035,Central America FIR
FL490,4.238569898680465e-08,2.013560164018506e-09,0.04750564959764754,Central America FIR
FL200,4.312516989430935e-06,0.0,0.0,Kingston FIR
FL210,4.05773542285874e-06,0.0,0.0,Kingston FIR
FL220,3.854690003173168e-06,0.0,0.0,Kingston FIR
FL230,4.632645243920656e-06,0.0,0.0,Kingston FIR
FL240,5.126645885784683e-06,0.0,0.0,Kingston FIR
FL250,5.51215974099324e-06,0.0,0.0,Kingston FIR
FL260,5.379306704685525e-06,0.0,0.0,Kingston FIR
FL270,6.048357109087799e-06,0.0,0.0,Kingston FIR
FL280,7.628225255821268e-06,0.0,0.0,Kingston FIR
FL290,6.6344533088287855e-06,0.0,0.0,Kingston FIR
FL300,1.0972958791047624e-05,0.0,0.0,Kingston FIR
FL310,1.9099658609186148e-05,0.0,0.0,Kingston FIR
FL320,2.1734574796303482e-05,0.0,0.0,Kingston FIR
FL330,6.116987616756891e-05,0.0,0.0,Kingston FIR
FL340,9.985274699235104e-05,4.913409996978424e-07,0.004920655810655668,Kingston FIR
FL350,0.00016802150484413435,1.1363963551846526e-06,0.006763398269994273,Kingston FIR
FL360,0.00017919170841822915,6.795454833807177e-06,0.037922819609190556,Kingston FIR
FL370,0.00017749916562606147,0.00010717181887069638,0.6037877332701151,Kingston FIR
FL380,0.00012199089170951923,0.00019051806966255712,1.561740118403369,Kingston FIR
FL390,6.436794472541743e-05,0.00011112733620143626,1.7264390944201549,Kingston FIR
FL400,2.494184780920764e-05,5.7064356122534166e-05,2.2878960917028786,Kingston FIR
FL410,3.0104181992279555e-05,8.673509436132498e-05,2.8811642974909217,Kingston FIR
FL420,2.517702941843931e-07,1.3851809154303863e-07,0.5501764693557926,Kingston FIR
FL430,9.205666610959574e-06,2.139451298512917e-05,2.3240590702750925,Kingston FIR
FL440,1.2823756396661453e-07,6.670329698019513e-08,0.5201541180052416,Kingston FIR
FL450,6.676582726430025e-06,4.278661584788454e-06,0.6408460375771091,Kingston FIR
FL460,6.293263171975027e-08,1.0265207312404694e-07,1.6311422281078933,Kingston FIR
FL470,7.655214175696885e-07,3.8973110316410307e-07,0.5091054204615043,Kingston FIR
FL480,8.574896091481893e-09,6.625348088788969e-08,7.72644708239723,Kingston FIR
FL490,3.142701688845156e-08,-1.9711994878575468e-09,-0.06272308615399957,Kingston FIR
FL200,6.881784577548793e-09,0.0,0.0,Oceanica Mazatlan FIR
FL210,2.1721083607514115e-10,0.0,0.0,Oceanica Mazatlan FIR
FL220,2.004060825243891e-08,0.0,0.0,Oceanica Mazatlan FIR
FL230,3.0551319666526493e-09,0.0,0.0,Oceanica Mazatlan FIR
FL240,7.858042551345425e-08,0.0,0.0,Oceanica Mazatlan FIR
FL250,2.1178353478677906e-09,0.0,0.0,Oceanica Mazatlan FIR
FL260,9.755440726091838e-09,0.0,0.0,Oceanica Mazatlan FIR
FL270,1.0099303644903598e-08,0.0,0.0,Oceanica Mazatlan FIR
FL280,1.1353681540460522e-07,0.0,0.0,Oceanica Mazatlan FIR
FL290,6.313896261725398e-09,0.0,0.0,Oceanica Mazatlan FIR
FL300,2.5594069478741006e-06,5.021753964324178e-08,0.019620771790493718,Oceanica Mazatlan FIR
FL310,1.8307784482896032e-07,0.0,0.0,Oceanica Mazatlan FIR
FL320,4.348648840068222e-06,8.653856954589663e-07,0.1990010523465008,Oceanica Mazatlan FIR
FL330,6.323501113566714e-07,0.0,0.0,Oceanica Mazatlan FIR
FL340,5.611194397871233e-06,8.460807996219319e-07,0.1507844390390247,Oceanica Mazatlan FIR
FL350,1.729269509108767e-06,-6.665990421056896e-07,-0.38548013400712894,Oceanica Mazatlan FIR
FL360,1.7971281761054038e-06,4.138549391934789e-07,0.23028682355331664,Oceanica Mazatlan FIR
FL370,6.553923792367997e-06,-4.414809495091498e-06,-0.6736131872989607,Oceanica Mazatlan FIR
FL380,6.370661193896672e-07,6.7563028689634236e-06,10.605340110436591,Oceanica Mazatlan FIR
FL390,5.836916515444093e-06,2.0407092840997454e-07,0.03496211190789116,Oceanica Mazatlan FIR
FL400,1.5963829499485737e-06,1.8621623708890759e-06,1.1664885113869852,Oceanica Mazatlan FIR
FL410,3.6899479261925387e-06,8.671253633949948e-06,2.349966397194487,Oceanica Mazatlan FIR
FL420,1.50700656502546e-10,0.0,0.0,Oceanica Mazatlan FIR
FL430,1.8119289098614866e-07,5.918522867546077e-07,3.2664211246557793,Oceanica Mazatlan FIR
FL440,3.475039329782869e-09,0.0,0.0,Oceanica Mazatlan FIR
FL450,9.321060354116352e-08,4.045424189695526e-09,0.04340090114220741,Oceanica Mazatlan FIR
FL460,1.396297928846431e-09,0.0,0.0,Oceanica Mazatlan FIR
FL470,0.0,0.0,,Oceanica Mazatlan FIR
FL480,0.0,0.0,,Oceanica Mazatlan FIR
FL490,1.8049280462372159e-09,0.0,0.0,Oceanica Mazatlan FIR
FL200,0.00015095864952860131,0.0,0.0,Mexico FIR
FL210,0.00016151170028072103,0.0,0.0,Mexico FIR
FL220,0.00014514456378470375,0.0,0.0,Mexico FIR
FL230,0.0001458751653013499,0.0,0.0,Mexico FIR
FL240,0.0001583151798213462,0.0,0.0,Mexico FIR
FL250,0.00016197493509466344,0.0,0.0,Mexico FIR
FL260,0.00017071070333738074,4.310666774607459e-09,2.525129760661906e-05,Mexico FIR
FL270,0.00018363158753219384,1.7723580866681591e-09,9.651705953679857e-06,Mexico FIR
FL280,0.00020839727603817726,-1.7376511751178173e-08,-8.338166448967831e-05,Mexico FIR
FL290,0.00020157993834753042,-7.218580464562367e-08,-0.0003581001424912283,Mexico FIR
FL300,0.0002884061350106591,3.615325974657846e-07,0.0012535537687241736,Mexico FIR
FL310,0.00036154089829084393,3.797186066884512e-06,0.010502784290340067,Mexico FIR
FL320,0.000429111593730635,2.7794758540317437e-05,0.06477279790712194,Mexico FIR
FL330,0.0006189597894370478,7.524751045645067e-05,0.12157091904934453,Mexico FIR
FL340,0.00100242028132575,9.111381916192055e-05,0.09089383052128401,Mexico FIR
FL350,0.001654246739828649,0.00041441298340862224,0.25051461395145214,Mexico FIR
FL360,0.0019039678122772846,0.0006140261090521876,0.32249815626755135,Mexico FIR
FL370,0.0018518804910309114,0.0013092243381353744,0.7069702091880404,Mexico FIR
FL380,0.0012325204844840956,0.0012128702950954262,0.984056906448176,Mexico FIR
FL390,0.0007293349701687695,0.0005795963364947582,0.7946915480559481,Mexico FIR
FL400,0.0003451869206318532,0.000403893183308034,1.1700709359691872,Mexico FIR
FL410,0.0002365970171563057,0.00016338460027652023,0.6905606936226996,Mexico FIR
FL420,4.9352485399072305e-06,2.195937880674305e-06,0.4449498060568967,Mexico FIR
FL430,0.00011749844455607773,0.00013278688889682613,1.130116142375415,Mexico FIR
FL440,2.6651088399926317e-06,2.0971748716183417e-06,0.7869002721945644,Mexico FIR
FL450,8.120947664747155e-05,4.315559556432963e-05,0.5314108321577674,Mexico FIR
FL460,5.877927190007692e-07,5.072290913453675e-07,0.8629387111287163,Mexico FIR
FL470,1.1482229552333528e-05,2.217187068289786e-05,1.9309726026503171,Mexico FIR
FL480,2.3943657944644895e-07,2.6234851058295685e-08,0.10956910226059767,Mexico FIR
FL490,7.152430546483297e-07,-4.24379574715141e-09,-0.00593336170071305,Mexico FIR
FL200,1.3882889623871952e-05,0.0,0.0,Panama FIR
FL210,1.4522029230284084e-05,0.0,0.0,Panama FIR
FL220,1.4216547964546626e-05,0.0,0.0,Panama FIR
FL230,1.4291949404813258e-05,0.0,0.0,Panama FIR
FL240,1.6389022317510384e-05,0.0,0.0,Panama FIR
FL250,1.5889501842195773e-05,0.0,0.0,Panama FIR
FL260,1.4976138466470822e-05,0.0,0.0,Panama FIR
FL270,1.576231692866255e-05,0.0,0.0,Panama FIR
FL280,1.61316425326778e-05,0.0,0.0,Panama FIR
FL290,1.609409904129572e-05,0.0,0.0,Panama FIR
FL300,2.2210297464374163e-05,0.0,0.0,Panama FIR
FL310,3.3756091603494985e-05,0.0,0.0,Panama FIR
FL320,4.245230130274077e-05,0.0,0.0,Panama FIR
FL330,8.702477394669636e-05,0.0,0.0,Panama FIR
FL340,0.00015103203276168654,-4.231536664632618e-09,-2.801747806248202e-05,Panama FIR
FL350,0.00022261099073010964,6.722658562523551e-07,0.0030199131410694833,Panama FIR
FL360,0.000251422819695859,3.7863370373883393e-06,0.015059639542538713,Panama FIR
FL370,0.00024324461931103636,0.00021343622945070638,0.8774550904979564,Panama FIR
FL380,0.00014000106550086016,0.0002737005991160735,1.9549894005227546,Panama FIR
FL390,8.65913232012155e-05,0.00034377281984602733,3.970060822920901,Panama FIR
FL400,2.9097583544617683e-05,0.00010664905052578236,3.665220184426955,Panama FIR
FL410,2.747809164917809e-05,0.00016325728124839457,5.94136169763004,Panama FIR
FL420,2.373250998578401e-07,7.694967956007203e-07,3.2423742624006304,Panama FIR
FL430,8.165019462152124e-06,7.93004735433065e-05,9.712221007052516,Panama FIR
FL440,1.0700425493734924e-07,3.328873250731014e-07,3.1109727857832024,Panama FIR
FL450,6.165126012238142e-06,1.544003153009649e-05,2.5044145893282814,Panama FIR
FL460,1.0875191297993345e-07,1.413070176302252e-06,12.993520183529894,Panama FIR
FL470,8.999565353211727e-07,8.949654773213698e-06,9.944541121666262,Panama FIR
FL480,1.14574670181965e-08,-6.510215243002973e-09,-0.5682071990836709,Panama FIR
FL490,5.889727727063508e-08,-7.4189229196578384e-09,-0.12596376714610463,Panama FIR
FL200,6.808777926056146e-07,0.0,0.0,Port-Au-Prince FIR
FL210,6.814269758065245e-07,0.0,0.0,Port-Au-Prince FIR
FL220,7.721432326316705e-07,0.0,0.0,Port-Au-Prince FIR
FL230,7.881386945576799e-07,0.0,0.0,Port-Au-Prince FIR
FL240,1.0099362063403875e-06,0.0,0.0,Port-Au-Prince FIR
FL250,9.313241313103277e-07,0.0,0.0,Port-Au-Prince FIR
FL260,9.827252468654079e-07,0.0,0.0,Port-Au-Prince FIR
FL270,1.1263932155005069e-06,0.0,0.0,Port-Au-Prince FIR
FL280,1.6770061989341376e-06,0.0,0.0,Port-Au-Prince FIR
FL290,1.2792551879489947e-06,0.0,0.0,Port-Au-Prince FIR
FL300,2.258338867068908e-06,0.0,0.0,Port-Au-Prince FIR
FL310,2.932389566439418e-06,0.0,0.0,Port-Au-Prince FIR
FL320,4.101671393553194e-06,0.0,0.0,Port-Au-Prince FIR
FL330,8.940649400097052e-06,0.0,0.0,Port-Au-Prince FIR
FL340,1.016500598728005e-05,1.951916700155582e-09,0.00019202317269641624,Port-Au-Prince FIR
FL350,1.6519367581528318e-05,-1.6477616096729423e-08,-0.0009974725736567795,Port-Au-Prince FIR
FL360,1.6125966522173313e-05,2.3254995697624579e-07,0.014420838382399468,Port-Au-Prince FIR
FL370,1.7528169335102156e-05,5.991870356915918e-06,0.34184233631954447,Port-Au-Prince FIR
FL380,1.3758285575593129e-05,1.3047122328210525e-05,0.948310184181364,Port-Au-Prince FIR
FL390,1.0496817547438533e-05,9.900727050566624e-06,0.9432122646527882,Port-Au-Prince FIR
FL400,5.3083502631954736e-06,6.364626673893642e-06,1.198983932545235,Port-Au-Prince FIR
FL410,2.9651933208674332e-06,4.65891822485787e-06,1.5712021850551576,Port-Au-Prince FIR
FL420,3.340128284068708e-08,1.1744219398311487e-08,0.3516098305064352,Port-Au-Prince FIR
FL430,1.5781596644165274e-06,2.7750317038710735e-06,1.758397306965167,Port-Au-Prince FIR
FL440,2.970050165962769e-08,3.9251390979994985e-09,0.13215733333336235,Port-Au-Prince FIR
FL450,1.0027659311194119e-06,5.601883386978441e-07,0.5586431701688273,Port-Au-Prince FIR
FL460,4.085581726660248e-09,-7.221424293129821e-10,-0.17675388173015358,Port-Au-Prince FIR
FL470,7.263234583883625e-08,2.7315834906459837e-07,3.7608361110999886,Port-Au-Prince FIR
FL480,0.0,0.0,,Port-Au-Prince FIR
FL490,0.0,0.0,,Port-Au-Prince FIR
FL200,8.894754380196145e-06,0.0,0.0,Habana FIR/UIR
FL210,9.913768114870326e-06,0.0,0.0,Habana FIR/UIR
FL220,1.171198966181522e-05,0.0,0.0,Habana FIR/UIR
FL230,1.2204666742586067e-05,0.0,0.0,Habana FIR/UIR
FL240,1.243238761093969e-05,0.0,0.0,Habana FIR/UIR
FL250,1.5378853357404055e-05,0.0,0.0,Habana FIR/UIR
FL260,2.0305639940572528e-05,0.0,0.0,Habana FIR/UIR
FL270,1.991884879895343e-05,0.0,0.0,Habana FIR/UIR
FL280,2.4156444447950103e-05,0.0,0.0,Habana FIR/UIR
FL290,2.7325469332259288e-05,0.0,0.0,Habana FIR/UIR
FL300,4.294052444530771e-05,0.0,0.0,Habana FIR/UIR
FL310,6.446088532210121e-05,0.0,0.0,Habana FIR/UIR
FL320,7.506935631686392e-05,-4.78348550563439e-09,-6.372088080046327e-05,Habana FIR/UIR
FL330,0.00017190004681696407,-5.6466039764423e-07,-0.0032848181725364488,Habana FIR/UIR
FL340,0.00021142056091291272,2.791181576275857e-06,0.01320203467545234,Habana FIR/UIR
FL350,0.0002998653618389322,5.828565432613346e-06,0.019437274771815977,Habana FIR/UIR
FL360,0.00029198685312603064,6.037804061021205e-05,0.20678342180067608,Habana FIR/UIR
FL370,0.000268223036739896,0.00015871844750996408,0.5917405508456687,Habana FIR/UIR
FL380,0.00019494509117805054,0.00023922046446340584,1.227117148822778,Habana FIR/UIR
FL390,0.00011089923730580779,0.00011273234411593094,1.0165294807670167,Habana FIR/UIR
FL400,5.468082369592407e-05,7.931772289489177e-05,1.4505583042415682,Habana FIR/UIR
FL410,4.082924204994872e-05,6.146462173972704e-05,1.5054068763885915,Habana FIR/UIR
FL420,8.930398506195401e-07,1.06825830288426e-06,1.196204516677686,Habana FIR/UIR
FL430,1.7426050575796073e-05,3.0235872972730746e-05,1.7350961332986652,Habana FIR/UIR
FL440,4.6211222563640425e-07,5.171000522713971e-07,1.1189923650240277,Habana FIR/UIR
FL450,1.0086273821560815e-05,7.420973430500524e-06,0.7357497487959488,Habana FIR/UIR
FL460,1.0156655247534221e-07,3.4627011616867344e-08,0.34092928009222234,Habana FIR/UIR
FL470,1.5079884464474896e-06,3.2711448537122855e-06,2.1692108194982724,Habana FIR/UIR
FL480,1.3051289676719743e-08,9.927091454834397e-10,0.07606214941763081,Habana FIR/UIR
FL490,4.01721801077694e-08,-1.858387221674187e-09,-0.0462605518716862,Habana FIR/UIR
FL200,1.2487748958532067e-06,0.0,0.0,Nadi FIR
FL210,1.993242647444269e-06,0.0,0.0,Nadi FIR
FL220,1.2362928260602712e-06,0.0,0.0,Nadi FIR
FL230,1.2541106822705686e-06,0.0,0.0,Nadi FIR
FL240,1.3386008908862375e-06,0.0,0.0,Nadi FIR
FL250,1.8403564859571292e-06,0.0,0.0,Nadi FIR
FL260,2.348277919565202e-06,0.0,0.0,Nadi FIR
FL270,1.7170670593441583e-06,0.0,0.0,Nadi FIR
FL280,3.53674796451376e-06,0.0,0.0,Nadi FIR
FL290,3.896472623578956e-06,3.878814068624509e-08,0.009954680664641172,Nadi FIR
FL300,1.5675229027635156e-05,0.0,0.0,Nadi FIR
FL310,2.357253788205576e-05,0.0,0.0,Nadi FIR
FL320,2.8678770322613086e-05,4.12257467781742e-07,0.014375005034880409,Nadi FIR
FL330,4.3051865538524084e-05,1.4308550260827486e-07,0.0033235610308277514,Nadi FIR
FL340,6.417118898162997e-05,1.475617252602268e-06,0.02299501187401541,Nadi FIR
FL350,0.00014427108287522878,5.0768970371965106e-06,0.035189983578256,Nadi FIR
FL360,9.142492414222169e-05,1.0620020558790413e-05,0.11616110878330929,Nadi FIR
FL370,0.00014524630077787808,9.648113942397463e-05,0.6642588410669479,Nadi FIR
FL380,0.00010322798027607384,7.982623645135473e-05,0.7733003807481919,Nadi FIR
FL390,0.00017614394002958883,0.00032730975816148034,1.858194826949474,Nadi FIR
FL400,0.00013081713116358315,0.00032144638128031334,2.4572193138707012,Nadi FIR
FL410,7.775110037941624e-05,0.00014270679673653855,1.8354312162804916,Nadi FIR
FL420,4.831286549563456e-07,3.3414082004861435e-06,6.916187160929351,Nadi FIR
FL430,7.347936347990872e-06,2.524161794634203e-05,3.435198231302559,Nadi FIR
FL440,8.090163655607904e-08,4.385704345223999e-07,5.421032913449082,Nadi FIR
FL450,7.355639505104101e-07,4.64198579323255e-06,6.310784793098494,Nadi FIR
FL460,1.8349714340928395e-07,2.2547839336769306e-06,12.287842152658007,Nadi FIR
FL470,2.2485016188744177e-07,6.672464146122447e-06,29.675158292581663,Nadi FIR
FL480,3.358228570311143e-08,-2.028224554286815e-08,-0.6039566729369162,Nadi FIR
FL490,2.468131927542655e-08,0.0,0.0,Nadi FIR
FL200,1.711909272700353e-06,0.0,0.0,Tahiti Oceanic FIR
FL210,8.393359780234696e-07,0.0,0.0,Tahiti Oceanic FIR
FL220,7.594078352437251e-07,0.0,0.0,Tahiti Oceanic FIR
FL230,6.096311483828264e-07,0.0,0.0,Tahiti Oceanic FIR
FL240,7.870874573425811e-07,0.0,0.0,Tahiti Oceanic FIR
FL250,6.98478867703213e-07,0.0,0.0,Tahiti Oceanic FIR
FL260,6.44872145648249e-07,0.0,0.0,Tahiti Oceanic FIR
FL270,6.286804107075278e-07,0.0,0.0,Tahiti Oceanic FIR
FL280,8.959508831053204e-07,0.0,0.0,Tahiti Oceanic FIR
FL290,7.246109829081107e-07,0.0,0.0,Tahiti Oceanic FIR
FL300,4.805469614902946e-06,0.0,0.0,Tahiti Oceanic FIR
FL310,3.3410754689789545e-06,2.3895142224984297e-10,7.15193130081756e-05,Tahiti Oceanic FIR
FL320,8.954537063375117e-06,0.0,0.0,Tahiti Oceanic FIR
FL330,8.190893319930765e-06,1.3590428732443242e-08,0.0016592120299471947,Tahiti Oceanic FIR
FL340,1.644820342981506e-05,1.310747818651083e-06,0.07968942165897207,Tahiti Oceanic FIR
FL350,2.2558417695070548e-05,6.151888671644799e-07,0.02727092278723568,Tahiti Oceanic FIR
FL360,1.5648884009451473e-05,4.435924852730477e-06,0.28346589124510774,Tahiti Oceanic FIR
FL370,3.292522126315094e-05,1.3340689705206436e-05,0.40518147466899457,Tahiti Oceanic FIR
FL380,2.319821987080227e-05,2.035604385392498e-05,0.8774830123730956,Tahiti Oceanic FIR
FL390,3.624338734620775e-05,3.027146263198735e-05,0.8352271917308728,Tahiti Oceanic FIR
FL400,1.4638177632008145e-05,2.459553260098538e-05,1.6802318717054145,Tahiti Oceanic FIR
FL410,5.507322984960235e-06,9.992269259239808e-06,1.8143604953853922,Tahiti Oceanic FIR
FL420,7.085837071377876e-08,1.1799660279409083e-08,0.16652457797924755,Tahiti Oceanic FIR
FL430,1.8409040258809567e-06,7.825252673110462e-06,4.25076623392451,Tahiti Oceanic FIR
FL440,1.7112270826524005e-07,6.392605644682821e-07,3.7356851755608544,Tahiti Oceanic FIR
FL450,5.694651839706208e-07,5.333186095110795e-08,0.09365254005389623,Tahiti Oceanic FIR
FL460,2.763324224648466e-07,2.924322345357656e-08,0.10582624793982223,Tahiti Oceanic FIR
FL470,1.3848055370549943e-07,6.335607885584934e-07,4.575088498749504,Tahiti Oceanic FIR
FL480,6.399088495770451e-10,-1.529201639442241e-10,-0.23897179113134376,Tahiti Oceanic FIR
FL490,3.8481966923790235e-08,-3.91900723172705e-12,-0.00010184009667406711,Tahiti Oceanic FIR
FL200,6.269779887964656e-05,0.0,0.0,New Zealand FIR
FL210,5.445613487098056e-05,0.0,0.0,New Zealand FIR
FL220,3.0627376174552835e-05,3.226435603007971e-09,0.0001053448256429063,New Zealand FIR
FL230,2.9607656750968424e-05,2.89763195990646e-08,0.0009786765579858604,New Zealand FIR
FL240,2.8398852663941126e-05,1.4897055798010516e-07,0.005245654102401733,New Zealand FIR
FL250,2.7734133675003503e-05,6.2969134717591e-07,0.022704561626291017,New Zealand FIR
FL260,2.565018910011025e-05,8.768578675218364e-07,0.03418523988651871,New Zealand FIR
FL270,2.6659235899162604e-05,1.717490496460142e-06,0.06442384556543462,New Zealand FIR
FL280,2.861493439791396e-05,3.596109223271802e-06,0.12567246086483985,New Zealand FIR
FL290,2.9960343451483312e-05,6.137282696915383e-06,0.2048468738969523,New Zealand FIR
FL300,3.3814955103205196e-05,6.073678148114534e-06,0.17961514748658744,New Zealand FIR
FL310,4.216435077984179e-05,8.37061939409297e-06,0.19852361626056034,New Zealand FIR
FL320,4.492513200033983e-05,2.6174691535563324e-05,0.5826291514372252,New Zealand FIR
FL330,4.197766188292275e-05,3.69315435916176e-05,0.8797903917236037,New Zealand FIR
FL340,5.6288284173877776e-05,2.4915096459613755e-05,0.4426337882790951,New Zealand FIR
FL350,6.556296737059728e-05,7.115764411015299e-05,1.0853328786650485,New Zealand FIR
FL360,0.00010334663697593635,0.00010998645217612718,1.0642480045261353,New Zealand FIR
FL370,9.828118304775643e-05,0.00011149133703921307,1.1344118332909934,New Zealand FIR
FL380,3.7453739531708755e-05,3.415464011184695e-05,0.9119153531500173,New Zealand FIR
FL390,2.173346420392017e-05,5.0405312545253615e-06,0.23192488814627982,New Zealand FIR
FL400,1.1311886135359034e-05,2.098615100635021e-06,0.18552300434452806,New Zealand FIR
FL410,9.090349050128332e-06,1.6459766899760297e-06,0.18106859053479282,New Zealand FIR
FL420,1.397558846163137e-07,-9.31704358193939e-13,-6.66665565283239e-06,New Zealand FIR
FL430,7.218479768219054e-07,0.0,0.0,New Zealand FIR
FL440,4.5957875249305676e-08,0.0,0.0,New Zealand FIR
