Region,Hour of year,Cumulative contrail warming
U-Jung Pandang FIR,75.5643,121.4577
U-Jung Pandang FIR,76.6755,121.4004
U-Jung Pandang FIR,77.7868,121.3222
U-Jung Pandang FIR,78.898,121.2198
U-Jung Pandang FIR,80.0093,121.0935
U-Jung Pandang FIR,81.1205,120.9331
U-Jung Pandang FIR,82.2317,120.733
U-Jung Pandang FIR,83.343,120.4905
U-Jung Pandang FIR,84.4542,120.2
U-Jung Pandang FIR,85.5655,119.8511
U-Jung Pandang FIR,86.6767,119.4377
U-Jung Pandang FIR,87.7879,118.9395
U-Jung Pandang FIR,88.8992,118.3491
U-Jung Pandang FIR,90.0104,117.6615
U-Jung Pandang FIR,91.1217,116.8675
U-Jung Pandang FIR,92.2329,115.9368
U-Jung Pandang FIR,93.3441,114.8337
U-Jung Pandang FIR,94.4554,113.5253
U-Jung Pandang FIR,95.5666,112.0025
U-Jung Pandang FIR,96.6779,110.1359
U-Jung Pandang FIR,97.7891,107.8327
U-Jung Pandang FIR,98.9003,104.7832
Kota Kinabalu FIR,0.0,0.4966
Kota Kinabalu FIR,1.1112,19.9822
Kota Kinabalu FIR,2.2225,31.8607
Kota Kinabalu FIR,3.3337,41.3838
Kota Kinabalu FIR,4.445,49.5365
Kota Kinabalu FIR,5.5562,56.798
Kota Kinabalu FIR,6.6674,63.2268
Kota Kinabalu FIR,7.7787,68.9617
Kota Kinabalu FIR,8.8899,74.1524
Kota Kinabalu FIR,10.0012,78.8991
Kota Kinabalu FIR,11.1124,83.2524
Kota Kinabalu FIR,12.2236,87.2242
Kota Kinabalu FIR,13.3349,90.8722
Kota Kinabalu FIR,14.4461,94.2446
Kota Kinabalu FIR,15.5574,97.3263
Kota Kinabalu FIR,16.6686,100.194
Kota Kinabalu FIR,17.7798,102.8415
Kota Kinabalu FIR,18.8911,105.2761
Kota Kinabalu FIR,20.0023,107.5277
Kota Kinabalu FIR,21.1136,109.6286
Kota Kinabalu FIR,22.2248,111.5856
Kota Kinabalu FIR,23.336,113.3999
Kota Kinabalu FIR,24.4473,115.0886
Kota Kinabalu FIR,25.5585,116.6542
Kota Kinabalu FIR,26.6698,118.1244
Kota Kinabalu FIR,27.781,119.4668
Kota Kinabalu FIR,28.8922,120.7121
Kota Kinabalu FIR,30.0035,121.8703
Kota Kinabalu FIR,31.1147,122.9255
Kota Kinabalu FIR,32.226,123.8924
Kota Kinabalu FIR,33.3372,124.7714
Kota Kinabalu FIR,34.4484,125.5653
Kota Kinabalu FIR,35.5597,126.2763
Kota Kinabalu FIR,36.6709,126.9084
Kota Kinabalu FIR,37.7822,127.4796
Kota Kinabalu FIR,38.8934,127.9915
Kota Kinabalu FIR,40.0046,128.4355
Kota Kinabalu FIR,41.1159,128.8176
Kota Kinabalu FIR,42.2271,129.1527
Kota Kinabalu FIR,43.3383,129.4468
Kota Kinabalu FIR,44.4496,129.6938
Kota Kinabalu FIR,45.5608,129.9049
Kota Kinabalu FIR,46.6721,130.0725
Kota Kinabalu FIR,47.7833,130.2035
Kota Kinabalu FIR,48.8945,130.3024
Kota Kinabalu FIR,50.0058,130.3744
Kota Kinabalu FIR,51.117,130.4226
Kota Kinabalu FIR,52.2283,130.4536
Kota Kinabalu FIR,53.3395,130.471
Kota Kinabalu FIR,54.4507,130.4793
Kota Kinabalu FIR,55.562,130.4816
Kota Kinabalu FIR,56.6732,130.4818
Kota Kinabalu FIR,57.7845,130.4818
Kota Kinabalu FIR,58.8957,130.4818
Kota Kinabalu FIR,60.0069,130.4818
Kota Kinabalu FIR,61.1182,130.4818
Kota Kinabalu FIR,62.2294,130.4818
Kota Kinabalu FIR,63.3407,130.4818
Kota Kinabalu FIR,64.4519,130.4818
Kota Kinabalu FIR,65.5631,130.4818
Kota Kinabalu FIR,66.6744,130.4818
Kota Kinabalu FIR,67.7856,130.4818
Kota Kinabalu FIR,68.8969,130.4818
Kota Kinabalu FIR,70.0081,130.4818
Kota Kinabalu FIR,71.1193,130.4816
Kota Kinabalu FIR,72.2306,130.4799
Kota Kinabalu FIR,73.3418,130.4729
Kota Kinabalu FIR,74.4531,130.4553
Kota Kinabalu FIR,75.5643,130.4183
Kota Kinabalu FIR,76.6755,130.3568
Kota Kinabalu FIR,77.7868,130.2617
Kota Kinabalu FIR,78.898,130.1286
Kota Kinabalu FIR,80.0093,129.9518
Kota Kinabalu FIR,81.1205,129.7197
Kota Kinabalu FIR,82.2317,129.4306
Kota Kinabalu FIR,83.343,129.0855
Kota Kinabalu FIR,84.4542,128.675
Kota Kinabalu FIR,85.5655,128.1783
Kota Kinabalu FIR,86.6767,127.5729
Kota Kinabalu FIR,87.7879,126.8645
Kota Kinabalu FIR,88.8992,126.0374
Kota Kinabalu FIR,90.0104,125.0676
Kota Kinabalu FIR,91.1217,123.9103
Kota Kinabalu FIR,92.2329,122.5607
Kota Kinabalu FIR,93.3441,121.0095
Kota Kinabalu FIR,94.4554,119.196
Kota Kinabalu FIR,95.5666,117.0728
Kota Kinabalu FIR,96.6779,114.5176
Kota Kinabalu FIR,97.7891,111.2652
Kota Kinabalu FIR,98.9003,106.9531
Jakarta FIR,0.0,0.2287
Jakarta FIR,1.1112,11.1716
Jakarta FIR,2.2225,18.9211
Jakarta FIR,3.3337,25.5294
Jakarta FIR,4.445,31.4643
Jakarta FIR,5.5562,36.9042
Jakarta FIR,6.6674,41.885
Jakarta FIR,7.7787,46.4478
Jakarta FIR,8.8899,50.7009
Jakarta FIR,10.0012,54.6829
Jakarta FIR,11.1124,58.4358
Jakarta FIR,12.2236,61.9703
Jakarta FIR,13.3349,65.2936
Jakarta FIR,14.4461,68.4256
Jakarta FIR,15.5574,71.3962
Jakarta FIR,16.6686,74.2254
Jakarta FIR,17.7798,76.9325
Jakarta FIR,18.8911,79.5092
Jakarta FIR,20.0023,81.953
Jakarta FIR,21.1136,84.2855
Jakarta FIR,22.2248,86.5096
Jakarta FIR,23.336,88.613
Jakarta FIR,24.4473,90.6212
Jakarta FIR,25.5585,92.5291
Jakarta FIR,26.6698,94.3493
Jakarta FIR,27.781,96.0849
Jakarta FIR,28.8922,97.7453
Jakarta FIR,30.0035,99.3349
Jakarta FIR,31.1147,100.8483
Jakarta FIR,32.226,102.2819
Jakarta FIR,33.3372,103.6299
Jakarta FIR,34.4484,104.891
Jakarta FIR,35.5597,106.0851
Jakarta FIR,36.6709,107.2171
Jakarta FIR,37.7822,108.2918
Jakarta FIR,38.8934,109.305
Jakarta FIR,40.0046,110.2587
Jakarta FIR,41.1159,111.151
Jakarta FIR,42.2271,111.9826
Jakarta FIR,43.3383,112.7644
Jakarta FIR,44.4496,113.4947
Jakarta FIR,45.5608,114.1739
Jakarta FIR,46.6721,114.8121
Jakarta FIR,47.7833,115.4047
Jakarta FIR,48.8945,115.9569
Jakarta FIR,50.0058,116.4594
Jakarta FIR,51.117,116.9115
Jakarta FIR,52.2283,117.3148
Jakarta FIR,53.3395,117.6765
Jakarta FIR,54.4507,117.996
Jakarta FIR,55.562,118.2804
Jakarta FIR,56.6732,118.5283
Jakarta FIR,57.7845,118.7357
Jakarta FIR,58.8957,118.9084
Jakarta FIR,60.0069,119.05
Jakarta FIR,61.1182,119.1616
Jakarta FIR,62.2294,119.2474
Jakarta FIR,63.3407,119.3094
Jakarta FIR,64.4519,119.3515
Jakarta FIR,65.5631,119.3733
Jakarta FIR,66.6744,119.3795
Jakarta FIR,67.7856,119.3796
Jakarta FIR,68.8969,119.3764
Jakarta FIR,70.0081,119.3609
Jakarta FIR,71.1193,119.3273
Jakarta FIR,72.2306,119.2749
Jakarta FIR,73.3418,119.2053
Jakarta FIR,74.4531,119.1135
Jakarta FIR,75.5643,118.9982
Jakarta FIR,76.6755,118.8572
Jakarta FIR,77.7868,118.6882
Jakarta FIR,78.898,118.487
Jakarta FIR,80.0093,118.2561
Jakarta FIR,81.1205,117.9912
Jakarta FIR,82.2317,117.6912
Jakarta FIR,83.343,117.3517
Jakarta FIR,84.4542,116.9696
Jakarta FIR,85.5655,116.547
Jakarta FIR,86.6767,116.0758
Jakarta FIR,87.7879,115.538
Jakarta FIR,88.8992,114.9373
Jakarta FIR,90.0104,114.2677
Jakarta FIR,91.1217,113.5072
Jakarta FIR,92.2329,112.6417
Jakarta FIR,93.3441,111.6639
Jakarta FIR,94.4554,110.5178
Jakarta FIR,95.5666,109.1822
Jakarta FIR,96.6779,107.6279
Jakarta FIR,97.7891,105.7226
Jakarta FIR,98.9003,103.3739
Kuala Lumpur FIR,0.0,0.2395
Kuala Lumpur FIR,1.1112,13.2629
Kuala Lumpur FIR,2.2225,22.6696
Kuala Lumpur FIR,3.3337,30.6004
Kuala Lumpur FIR,4.445,37.3979
Kuala Lumpur FIR,5.5562,43.3992
Kuala Lumpur FIR,6.6674,48.8328
Kuala Lumpur FIR,7.7787,53.8346
Kuala Lumpur FIR,8.8899,58.4653
Kuala Lumpur FIR,10.0012,62.7392
Kuala Lumpur FIR,11.1124,66.6811
Kuala Lumpur FIR,12.2236,70.3217
Kuala Lumpur FIR,13.3349,73.731
Kuala Lumpur FIR,14.4461,76.9133
Kuala Lumpur FIR,15.5574,79.8669
Kuala Lumpur FIR,16.6686,82.6289
Kuala Lumpur FIR,17.7798,85.2339
Kuala Lumpur FIR,18.8911,87.7017
Kuala Lumpur FIR,20.0023,90.02
Kuala Lumpur FIR,21.1136,92.2199
Kuala Lumpur FIR,22.2248,94.3019
Kuala Lumpur FIR,23.336,96.2601
Kuala Lumpur FIR,24.4473,98.1107
Kuala Lumpur FIR,25.5585,99.8335
Kuala Lumpur FIR,26.6698,101.4448
Kuala Lumpur FIR,27.781,102.9507
Kuala Lumpur FIR,28.8922,104.3559
Kuala Lumpur FIR,30.0035,105.6679
Kuala Lumpur FIR,31.1147,106.8845
Kuala Lumpur FIR,32.226,108.0148
Kuala Lumpur FIR,33.3372,109.0688
Kuala Lumpur FIR,34.4484,110.0608
Kuala Lumpur FIR,35.5597,110.9726
Kuala Lumpur FIR,36.6709,111.8191
Kuala Lumpur FIR,37.7822,112.5962
Kuala Lumpur FIR,38.8934,113.3037
Kuala Lumpur FIR,40.0046,113.9584
Kuala Lumpur FIR,41.1159,114.5612
Kuala Lumpur FIR,42.2271,115.1135
Kuala Lumpur FIR,43.3383,115.6184
Kuala Lumpur FIR,44.4496,116.0693
Kuala Lumpur FIR,45.5608,116.477
Kuala Lumpur FIR,46.6721,116.8406
Kuala Lumpur FIR,47.7833,117.1539
Kuala Lumpur FIR,48.8945,117.429
Kuala Lumpur FIR,50.0058,117.6615
Kuala Lumpur FIR,51.117,117.8617
Kuala Lumpur FIR,52.2283,118.0375
Kuala Lumpur FIR,53.3395,118.1801
Kuala Lumpur FIR,54.4507,118.2932
Kuala Lumpur FIR,55.562,118.3771
Kuala Lumpur FIR,56.6732,118.4397
Kuala Lumpur FIR,57.7845,118.4849
Kuala Lumpur FIR,58.8957,118.5142
Kuala Lumpur FIR,60.0069,118.5291
Kuala Lumpur FIR,61.1182,118.5358
Kuala Lumpur FIR,62.2294,118.5376
Kuala Lumpur FIR,63.3407,118.5377
Kuala Lumpur FIR,64.4519,118.5377
Kuala Lumpur FIR,65.5631,118.5377
Kuala Lumpur FIR,66.6744,118.5377
Kuala Lumpur FIR,67.7856,118.5377
Kuala Lumpur FIR,68.8969,118.5377
Kuala Lumpur FIR,70.0081,118.5377
Kuala Lumpur FIR,71.1193,118.5377
Kuala Lumpur FIR,72.2306,118.5374
Kuala Lumpur FIR,73.3418,118.5323
Kuala Lumpur FIR,74.4531,118.5159
Kuala Lumpur FIR,75.5643,118.4805
Kuala Lumpur FIR,76.6755,118.4181
Kuala Lumpur FIR,77.7868,118.3252
Kuala Lumpur FIR,78.898,118.1934
Kuala Lumpur FIR,80.0093,118.023
Kuala Lumpur FIR,81.1205,117.8103
Kuala Lumpur FIR,82.2317,117.5531
Kuala Lumpur FIR,83.343,117.2446
Kuala Lumpur FIR,84.4542,116.8815
Kuala Lumpur FIR,85.5655,116.4595
Kuala Lumpur FIR,86.6767,115.9756
Kuala Lumpur FIR,87.7879,115.4252
Kuala Lumpur FIR,88.8992,114.797
Kuala Lumpur FIR,90.0104,114.0831
Kuala Lumpur FIR,91.1217,113.2842
Kuala Lumpur FIR,92.2329,112.376
Kuala Lumpur FIR,93.3441,111.3579
Kuala Lumpur FIR,94.4554,110.2011
Kuala Lumpur FIR,95.5666,108.8617
Kuala Lumpur FIR,96.6779,107.3324
Kuala Lumpur FIR,97.7891,105.5368
Kuala Lumpur FIR,98.9003,103.2714
Singapore FIR,0.0,0.3142
Singapore FIR,1.1112,13.7667
Singapore FIR,2.2225,23.3844
Singapore FIR,3.3337,31.4532
Singapore FIR,4.445,38.5607
Singapore FIR,5.5562,45.0523
Singapore FIR,6.6674,51.0448
Singapore FIR,7.7787,56.5873
Singapore FIR,8.8899,61.6834
Singapore FIR,10.0012,66.4395
Singapore FIR,11.1124,70.9125
Singapore FIR,12.2236,75.0981
Singapore FIR,13.3349,79.0253
Singapore FIR,14.4461,82.6757
Singapore FIR,15.5574,86.1008
Singapore FIR,16.6686,89.3135
Singapore FIR,17.7798,92.3193
Singapore FIR,18.8911,95.1453
Singapore FIR,20.0023,97.8109
Singapore FIR,21.1136,100.3179
Singapore FIR,22.2248,102.6693
Singapore FIR,23.336,104.8808
Singapore FIR,24.4473,106.9568
Singapore FIR,25.5585,108.8911
Singapore FIR,26.6698,110.7096
Singapore FIR,27.781,112.4012
Singapore FIR,28.8922,113.9725
Singapore FIR,30.0035,115.448
Singapore FIR,31.1147,116.8196
Singapore FIR,32.226,118.0821
Singapore FIR,33.3372,119.2357
Singapore FIR,34.4484,120.2816
Singapore FIR,35.5597,121.2322
Singapore FIR,36.6709,122.0993
Singapore FIR,37.7822,122.8848
Singapore FIR,38.8934,123.5821
Singapore FIR,40.0046,124.1992
Singapore FIR,41.1159,124.747
Singapore FIR,42.2271,125.2346
Singapore FIR,43.3383,125.6676
Singapore FIR,44.4496,126.0518
Singapore FIR,45.5608,126.3794
Singapore FIR,46.6721,126.664
Singapore FIR,47.7833,126.904
Singapore FIR,48.8945,127.1001
Singapore FIR,50.0058,127.2587
Singapore FIR,51.117,127.3842
Singapore FIR,52.2283,127.4784
Singapore FIR,53.3395,127.5441
Singapore FIR,54.4507,127.5876
Singapore FIR,55.562,127.6129
Singapore FIR,56.6732,127.6273
Singapore FIR,57.7845,127.6344
Singapore FIR,58.8957,127.6365
Singapore FIR,60.0069,127.6366
Singapore FIR,61.1182,127.6366
Singapore FIR,62.2294,127.6366
Singapore FIR,63.3407,127.6366
Singapore FIR,64.4519,127.6366
Singapore FIR,65.5631,127.6366
Singapore FIR,66.6744,127.6365
Singapore FIR,67.7856,127.6344
Singapore FIR,68.8969,127.6243
Singapore FIR,70.0081,127.602
Singapore FIR,71.1193,127.5622
Singapore FIR,72.2306,127.4984
Singapore FIR,73.3418,127.4086
Singapore FIR,74.4531,127.2901
Singapore FIR,75.5643,127.14
Singapore FIR,76.6755,126.9537
Singapore FIR,77.7868,126.7257
Singapore FIR,78.898,126.4518
Singapore FIR,80.0093,126.1241
Singapore FIR,81.1205,125.749
Singapore FIR,82.2317,125.3078
Singapore FIR,83.343,124.8058
Singapore FIR,84.4542,124.2338
Singapore FIR,85.5655,123.5812
Singapore FIR,86.6767,122.8473
Singapore FIR,87.7879,122.0264
Singapore FIR,88.8992,121.1051
Singapore FIR,90.0104,120.067
Singapore FIR,91.1217,118.9066
Singapore FIR,92.2329,117.597
Singapore FIR,93.3441,116.1079
Singapore FIR,94.4554,114.4578
Singapore FIR,95.5666,112.6164
Singapore FIR,96.6779,110.4768
Singapore FIR,97.7891,107.9672
Singapore FIR,98.9003,104.8427
Brisbane FIR,0.0,0.5162
Brisbane FIR,1.1112,16.8363
Brisbane FIR,2.2225,27.8011
Brisbane FIR,3.3337,36.6057
Brisbane FIR,4.445,44.066
Brisbane FIR,5.5562,50.7388
Brisbane FIR,6.6674,56.809
Brisbane FIR,7.7787,62.298
Brisbane FIR,8.8899,67.3122
Brisbane FIR,10.0012,71.9164
Brisbane FIR,11.1124,76.1276
Brisbane FIR,12.2236,79.9281
Brisbane FIR,13.3349,83.3891
Brisbane FIR,14.4461,86.5667
Brisbane FIR,15.5574,89.4879
Brisbane FIR,16.6686,92.1618
Brisbane FIR,17.7798,94.6368
Brisbane FIR,18.8911,96.9164
Brisbane FIR,20.0023,99.0122
Brisbane FIR,21.1136,100.9413
Brisbane FIR,22.2248,102.7195
Brisbane FIR,23.336,104.3417
Brisbane FIR,24.4473,105.8298
Brisbane FIR,25.5585,107.2021
Brisbane FIR,26.6698,108.4523
Brisbane FIR,27.781,109.6022
Brisbane FIR,28.8922,110.6577
Brisbane FIR,30.0035,111.6093
Brisbane FIR,31.1147,112.4638
Brisbane FIR,32.226,113.2296
Brisbane FIR,33.3372,113.9261
Brisbane FIR,34.4484,114.5538
Brisbane FIR,35.5597,115.1175
Brisbane FIR,36.6709,115.6207
Brisbane FIR,37.7822,116.0719
Brisbane FIR,38.8934,116.4697
Brisbane FIR,40.0046,116.8168
Brisbane FIR,41.1159,117.1173
Brisbane FIR,42.2271,117.372
Brisbane FIR,43.3383,117.5903
Brisbane FIR,44.4496,117.7723
Brisbane FIR,45.5608,117.9258
Brisbane FIR,46.6721,118.0523
Brisbane FIR,47.7833,118.1526
Brisbane FIR,48.8945,118.2316
Brisbane FIR,50.0058,118.292
Brisbane FIR,51.117,118.336
Brisbane FIR,52.2283,118.366
Brisbane FIR,53.3395,118.3867
Brisbane FIR,54.4507,118.4001
Brisbane FIR,55.562,118.4071
Brisbane FIR,56.6732,118.4102
Brisbane FIR,57.7845,118.4108
Brisbane FIR,58.8957,118.4109
Brisbane FIR,60.0069,118.4109
Brisbane FIR,61.1182,118.4109
Brisbane FIR,62.2294,118.4109
Brisbane FIR,63.3407,118.4109
Brisbane FIR,64.4519,118.4109
Brisbane FIR,65.5631,118.4109
Brisbane FIR,66.6744,118.4109
Brisbane FIR,67.7856,118.4109
Brisbane FIR,68.8969,118.4109
Brisbane FIR,70.0081,118.4109
Brisbane FIR,71.1193,118.4109
Brisbane FIR,72.2306,118.4109
Brisbane FIR,73.3418,118.4109
Brisbane FIR,74.4531,118.4109
Brisbane FIR,75.5643,118.4109
Brisbane FIR,76.6755,118.4109
Brisbane FIR,77.7868,118.4108
Brisbane FIR,78.898,118.41
Brisbane FIR,80.0093,118.4061
Brisbane FIR,81.1205,118.3962
Brisbane FIR,82.2317,118.3744
Brisbane FIR,83.343,118.3338
Brisbane FIR,84.4542,118.2667
Brisbane FIR,85.5655,118.1691
Brisbane FIR,86.6767,118.0217
Brisbane FIR,87.7879,117.8189
Brisbane FIR,88.8992,117.5402
Brisbane FIR,90.0104,117.1622
Brisbane FIR,91.1217,116.6799
Brisbane FIR,92.2329,116.0562
Brisbane FIR,93.3441,115.2559
Brisbane FIR,94.4554,114.2668
Brisbane FIR,95.5666,113.0082
Brisbane FIR,96.6779,111.4015
Brisbane FIR,97.7891,109.2358
Brisbane FIR,98.9003,106.0591
Melbourne FIR,0.0,0.4129
Melbourne FIR,1.1112,16.9629
Melbourne FIR,2.2225,27.1409
Melbourne FIR,3.3337,35.576
Melbourne FIR,4.445,42.7162
Melbourne FIR,5.5562,48.8665
Melbourne FIR,6.6674,54.3289
Melbourne FIR,7.7787,59.2117
Melbourne FIR,8.8899,63.5874
Melbourne FIR,10.0012,67.5946
Melbourne FIR,11.1124,71.2782
Melbourne FIR,12.2236,74.6527
Melbourne FIR,13.3349,77.7679
Melbourne FIR,14.4461,80.628
Melbourne FIR,15.5574,83.2833
Melbourne FIR,16.6686,85.7528
Melbourne FIR,17.7798,88.0498
Melbourne FIR,18.8911,90.1748
Melbourne FIR,20.0023,92.1559
Melbourne FIR,21.1136,93.9953
Melbourne FIR,22.2248,95.6969
Melbourne FIR,23.336,97.2943
Melbourne FIR,24.4473,98.7902
Melbourne FIR,25.5585,100.1796
Melbourne FIR,26.6698,101.474
Melbourne FIR,27.781,102.6879
Melbourne FIR,28.8922,103.8083
Melbourne FIR,30.0035,104.857
Melbourne FIR,31.1147,105.8368
Melbourne FIR,32.226,106.7501
Melbourne FIR,33.3372,107.5984
Melbourne FIR,34.4484,108.387
Melbourne FIR,35.5597,109.1172
Melbourne FIR,36.6709,109.7965
Melbourne FIR,37.7822,110.4248
Melbourne FIR,38.8934,110.9944
Melbourne FIR,40.0046,111.515
Melbourne FIR,41.1159,111.9885
Melbourne FIR,42.2271,112.4139
Melbourne FIR,43.3383,112.7991
Melbourne FIR,44.4496,113.1501
Melbourne FIR,45.5608,113.4692
Melbourne FIR,46.6721,113.7559
Melbourne FIR,47.7833,114.0137
Melbourne FIR,48.8945,114.2423
Melbourne FIR,50.0058,114.4478
Melbourne FIR,51.117,114.6293
Melbourne FIR,52.2283,114.7893
Melbourne FIR,53.3395,114.9249
Melbourne FIR,54.4507,115.0397
Melbourne FIR,55.562,115.1366
Melbourne FIR,56.6732,115.217
Melbourne FIR,57.7845,115.2825
Melbourne FIR,58.8957,115.3346
Melbourne FIR,60.0069,115.3747
Melbourne FIR,61.1182,115.4038
Melbourne FIR,62.2294,115.4249
Melbourne FIR,63.3407,115.4389
Melbourne FIR,64.4519,115.4479
Melbourne FIR,65.5631,115.4527
Melbourne FIR,66.6744,115.4542
Melbourne FIR,67.7856,115.4544
Melbourne FIR,68.8969,115.4544
Melbourne FIR,70.0081,115.4544
Melbourne FIR,71.1193,115.4544
Melbourne FIR,72.2306,115.4544
Melbourne FIR,73.3418,115.4544
Melbourne FIR,74.4531,115.4544
Melbourne FIR,75.5643,115.4544
Melbourne FIR,76.6755,115.4544
Melbourne FIR,77.7868,115.4542
Melbourne FIR,78.898,115.4507
Melbourne FIR,80.0093,115.4397
Melbourne FIR,81.1205,115.415
Melbourne FIR,82.2317,115.3725
Melbourne FIR,83.343,115.3046
Melbourne FIR,84.4542,115.206
Melbourne FIR,85.5655,115.0713
Melbourne FIR,86.6767,114.8896
Melbourne FIR,87.7879,114.6541
Melbourne FIR,88.8992,114.3489
Melbourne FIR,90.0104,113.9645
Melbourne FIR,91.1217,113.4884
Melbourne FIR,92.2329,112.9138
Melbourne FIR,93.3441,112.2119
Melbourne FIR,94.4554,111.3516
Melbourne FIR,95.5666,110.2878
Melbourne FIR,96.6779,108.9873
Melbourne FIR,97.7891,107.2964
Melbourne FIR,98.9003,104.9405
Beijing FIR,0.0,1.0716
Beijing FIR,1.1112,53.1245
Beijing FIR,2.2225,79.7903
Beijing FIR,3.3337,97.3168
Beijing FIR,4.445,110.2371
Beijing FIR,5.5562,120.4919
Beijing FIR,6.6674,128.8776
Beijing FIR,7.7787,135.7128
Beijing FIR,8.8899,141.3388
Beijing FIR,10.0012,146.0533
Beijing FIR,11.1124,150.0044
Beijing FIR,12.2236,153.3306
Beijing FIR,13.3349,156.1153
Beijing FIR,14.4461,158.4781
Beijing FIR,15.5574,160.5081
Beijing FIR,16.6686,162.2499
Beijing FIR,17.7798,163.697
Beijing FIR,18.8911,164.9398
Beijing FIR,20.0023,166.0058
Beijing FIR,21.1136,166.9028
Beijing FIR,22.2248,167.6717
Beijing FIR,23.336,168.3327
Beijing FIR,24.4473,168.8783
Beijing FIR,25.5585,169.3383
Beijing FIR,26.6698,169.7223
Beijing FIR,27.781,170.0446
Beijing FIR,28.8922,170.3041
Beijing FIR,30.0035,170.513
Beijing FIR,31.1147,170.6819
Beijing FIR,32.226,170.8157
Beijing FIR,33.3372,170.9189
Beijing FIR,34.4484,170.9966
Beijing FIR,35.5597,171.0544
Beijing FIR,36.6709,171.0953
Beijing FIR,37.7822,171.1236
Beijing FIR,38.8934,171.1427
Beijing FIR,40.0046,171.1546
Beijing FIR,41.1159,171.1611
Beijing FIR,42.2271,171.164
Beijing FIR,43.3383,171.165
Beijing FIR,44.4496,171.1652
Beijing FIR,45.5608,171.1652
Beijing FIR,46.6721,171.1652
Beijing FIR,47.7833,171.1652
Beijing FIR,48.8945,171.1652
Beijing FIR,50.0058,171.1652
Beijing FIR,51.117,171.1652
Beijing FIR,52.2283,171.1652
Beijing FIR,53.3395,171.1652
Beijing FIR,54.4507,171.1652
Beijing FIR,55.562,171.1652
Beijing FIR,56.6732,171.1652
Beijing FIR,57.7845,171.1652
Beijing FIR,58.8957,171.1652
Beijing FIR,60.0069,171.1652
Beijing FIR,61.1182,171.1652
Beijing FIR,62.2294,171.1652
Beijing FIR,63.3407,171.1652
Beijing FIR,64.4519,171.1652
Beijing FIR,65.5631,171.1652
Beijing FIR,66.6744,171.1652
Beijing FIR,67.7856,171.1652
Beijing FIR,68.8969,171.1652
Beijing FIR,70.0081,171.1652
Beijing FIR,71.1193,171.1652
Beijing FIR,72.2306,171.1652
Beijing FIR,73.3418,171.1652
Beijing FIR,74.4531,171.1652
Beijing FIR,75.5643,171.1652
Beijing FIR,76.6755,171.1645
Beijing FIR,77.7868,171.1613
Beijing FIR,78.898,171.1529
Beijing FIR,80.0093,171.1351
Beijing FIR,81.1205,171.1038
Beijing FIR,82.2317,171.0509
Beijing FIR,83.343,170.963
Beijing FIR,84.4542,170.8293
Beijing FIR,85.5655,170.6367
Beijing FIR,86.6767,170.3602
Beijing FIR,87.7879,169.9664
Beijing FIR,88.8992,169.44
Beijing FIR,90.0104,168.7264
Beijing FIR,91.1217,167.7695
Beijing FIR,92.2329,166.4497
Beijing FIR,93.3441,164.6786
Beijing FIR,94.4554,162.1994
Beijing FIR,95.5666,158.6235
Beijing FIR,96.6779,153.3573
Beijing FIR,97.7891,145.32
Beijing FIR,98.9003,132.4193
Guangzhou FIR,0.0,1.3226
Guangzhou FIR,1.1112,36.6024
Guangzhou FIR,2.2225,50.2897
Guangzhou FIR,3.3337,60.0373
Guangzhou FIR,4.445,67.6131
Guangzhou FIR,5.5562,73.9032
Guangzhou FIR,6.6674,79.1717
Guangzhou FIR,7.7787,83.6574
Guangzhou FIR,8.8899,87.5148
Guangzhou FIR,10.0012,90.875
Guangzhou FIR,11.1124,93.7698
Guangzhou FIR,12.2236,96.2748
Guangzhou FIR,13.3349,98.4718
Guangzhou FIR,14.4461,100.4124
Guangzhou FIR,15.5574,102.1237
Guangzhou FIR,16.6686,103.6195
Guangzhou FIR,17.7798,104.9171
Guangzhou FIR,18.8911,106.0348
Guangzhou FIR,20.0023,107.0049
Guangzhou FIR,21.1136,107.8175
Guangzhou FIR,22.2248,108.4881
Guangzhou FIR,23.336,109.0367
Guangzhou FIR,24.4473,109.4847
Guangzhou FIR,25.5585,109.8508
Guangzhou FIR,26.6698,110.1388
Guangzhou FIR,27.781,110.3591
Guangzhou FIR,28.8922,110.5247
Guangzhou FIR,30.0035,110.647
Guangzhou FIR,31.1147,110.734
Guangzhou FIR,32.226,110.7925
Guangzhou FIR,33.3372,110.8281
Guangzhou FIR,34.4484,110.8474
Guangzhou FIR,35.5597,110.8553
Guangzhou FIR,36.6709,110.8575
Guangzhou FIR,37.7822,110.8576
Guangzhou FIR,38.8934,110.8576
Guangzhou FIR,40.0046,110.8576
Guangzhou FIR,41.1159,110.8576
Guangzhou FIR,42.2271,110.8576
Guangzhou FIR,43.3383,110.8576
Guangzhou FIR,44.4496,110.8576
Guangzhou FIR,45.5608,110.8576
Guangzhou FIR,46.6721,110.8576
Guangzhou FIR,47.7833,110.8576
Guangzhou FIR,48.8945,110.8576
Guangzhou FIR,50.0058,110.8576
Guangzhou FIR,51.117,110.8576
Guangzhou FIR,52.2283,110.8576
Guangzhou FIR,53.3395,110.8576
Guangzhou FIR,54.4507,110.8576
Guangzhou FIR,55.562,110.8576
Guangzhou FIR,56.6732,110.8576
Guangzhou FIR,57.7845,110.8576
Guangzhou FIR,58.8957,110.8576
