,time,file,region_id,area_km2,pt in mask,vol_km3,thickness_m,std_thickness,mean_FL,mean_lat,mean_lon,mean_forcing,max_forcing,std_forcing,min_lat,max_lat,min_lon,max_lon,min_FL,max_FL,area_by_FL
1626124,2024-09-29 13:00:00,20240929T13.nc,213,585.4231,1,178.4369595703125,304.8,0.0,390.0,40.75,-26.5,974002600.0,974002600.0,0.0,40.75,40.75,-26.5,-26.5,390,390,{390: 585.423095703125}
2650879,2024-12-28 04:00:00,20241228T04.nc,218,567.462,1,172.96241000976562,304.8,0.0,320.0,42.75,39.749996,542718000.0,542718000.0,0.0,42.75,42.75,39.75,39.75,320,320,{320: 567.4619750976562}
625790,2024-04-25 09:00:00,20240425T09.nc,161,551.17816,1,167.99910366210938,304.8,0.0,350.0,44.5,-56.249996,1312639900.0,1312639900.0,0.0,44.5,44.5,-56.25,-56.25,350,350,{350: 551.1781616210938}
145942,2024-01-28 17:00:00,20240128T17.nc,14,27197.896,41,24869.75654531251,914.4000000000004,248.86815786677104,370.0,30.8596,-28.981884,977973100.0,1606618100.0,327733630.0,30.75,31.0,-30.75,-27.75,360,380,"{360: 6629.11767578125, 370: 11938.640625, 380: 8630.138671875}"
266841,2024-02-19 19:00:00,20240219T19.nc,16,6519.252,10,1987.0679953125,304.8,0.0,370.0,32.474663,-46.075603,565351300.0,646046460.0,46485900.0,32.25,32.75,-46.75,-45.5,370,370,{370: 6519.251953125}
2349488,2024-11-30 22:00:00,20241130T22.nc,582,276.93582,1,84.41003840332031,304.8,0.0,300.0,69.0,-0.75,775396200.0,775396200.0,0.0,69.0,69.0,-0.75,-0.75,300,300,{300: 276.9358215332031}
618585,2024-04-24 06:00:00,20240424T06.nc,68,600.5547,1,183.04906875,304.8,0.0,350.0,39.0,-55.499996,505941200.0,505941200.0,0.0,39.0,39.0,-55.5,-55.5,350,350,{350: 600.5546875}
371312,2024-03-10 22:00:00,20240310T22.nc,103,133209.83,237,162409.42244999995,1219.1999999999996,340.77675977096794,285.0,43.325523,10.731983,1086669000.0,2472383500.0,436726560.0,42.0,45.0,9.0,12.25,270,300,"{270: 28702.052734375, 280: 39900.03515625, 290: 40472.6015625, 300: 24135.146484375}"
946055,2024-06-19 16:00:00,20240619T16.nc,27,722.6439,1,220.26186708984372,304.8,0.0,430.0,20.75,-51.499992,1080729900.0,1080729900.0,0.0,20.75,20.75,-51.5,-51.5,430,430,{430: 722.6439208984375}
2297793,2024-11-27 02:00:00,20241127T02.nc,244,517.0837,1,157.60710541992188,304.8,0.0,320.0,48.0,-29.749998,556854600.0,556854600.0,0.0,48.0,48.0,-29.75,-29.75,320,320,{320: 517.0836791992188}
305909,2024-02-28,20240228T00.nc,81,122215.39,215,186256.25531250008,1524.000000000001,431.0522938113196,290.0,42.61846,4.6498933,865671900.0,1672555500.0,234693090.0,41.0,44.75,2.5,6.75,270,310,"{270: 32105.5390625, 280: 37789.12890625, 290: 31769.822265625, 300: 14466.7255859375, 310: 6084.162109375}"
211925,2024-02-10 07:00:00,20240210T07.nc,242,998.6098,2,304.3762677246094,304.8,0.0,380.0,49.75,77.62499,960780900.0,962513900.0,1733024.0,49.75,49.75,77.5,77.75,380,380,{380: 998.6098022460938}
1377545,2024-09-11 10:00:00,20240911T10.nc,491,2129.1147,7,648.9541746093751,304.8,0.0,320.0,66.82018,42.78618,614693500.0,709215800.0,69060960.0,66.5,67.0,42.5,43.0,320,320,{320: 2129.11474609375}
2286134,2024-11-26 04:00:00,20241126T04.nc,188,536.8108,1,163.61992910156252,304.8,0.0,290.0,46.0,-39.499996,540656060.0,540656060.0,0.0,46.0,46.0,-39.5,-39.5,290,290,{290: 536.810791015625}
1157811,2024-08-02 08:00:00,20240802T08.nc,149,32292.693,84,19685.625871875032,609.600000000001,152.40000000000057,335.0,60.082367,-10.983293,714914900.0,1303120900.0,188894580.0,58.0,62.75,-13.0,-9.0,330,340,"{330: 2185.667236328125, 340: 30107.02734375}"
1306434,2024-09-01 18:00:00,20240901T18.nc,73,634.94366,1,193.5308289550781,304.8,0.0,370.0,34.75,-42.499996,514243230.0,514243230.0,0.0,34.75,34.75,-42.5,-42.5,370,370,{370: 634.9436645507812}
2542361,2024-12-18 05:00:00,20241218T05.nc,429,429.32773,1,130.85909157714843,304.8,0.0,310.0,56.250004,-54.499996,525750620.0,525750620.0,0.0,56.25,56.25,-54.5,-54.5,310,310,{310: 429.3277282714844}
1708740,2024-10-07 03:00:00,20241007T03.nc,353,1958.1345,5,596.8394021484376,304.8,0.0,300.0,59.548965,-1.0508163,527267900.0,546465340.0,10341391.0,59.25,59.75,-1.25,-0.75,300,300,{300: 1958.134521484375}
1032759,2024-07-07 11:00:00,20240707T11.nc,198,1103.2345,3,336.26587470703123,304.8,0.0,300.0,61.582882,7.666443,556959700.0,570367040.0,15191986.0,61.5,61.75,7.5,7.75,300,300,{300: 1103.2344970703125}
2054554,2024-11-06 08:00:00,20241106T08.nc,180,10142.139,20,3091.3238671875,304.8,0.0,340.0,48.986816,-66.85228,670591300.0,901189570.0,106722184.0,48.75,49.25,-68.5,-65.5,340,340,{340: 10142.138671875}
1342056,2024-09-08 08:00:00,20240908T08.nc,83,574.2796,1,175.04042270507813,304.8,0.0,360.0,42.0,-63.249992,794251140.0,794251140.0,0.0,42.0,42.0,-63.25,-63.25,360,360,{360: 574.2796020507812}
2301340,2024-11-27 09:00:00,20241127T09.nc,480,389.3012,1,118.65900834960938,304.8,0.0,340.0,59.750004,-60.499996,646587140.0,646587140.0,0.0,59.75,59.75,-60.5,-60.5,340,340,{340: 389.30120849609375}
1953767,2024-10-27 03:00:00,20241027T03.nc,42,2863.4578,4,1745.5638527343726,609.5999999999992,152.39999999999964,365.0,22.12489,-51.187443,665014500.0,836055300.0,114581580.0,22.0,22.25,-51.25,-51.0,360,370,"{360: 715.2294311523438, 370: 2148.228271484375}"
385323,2024-03-13 06:00:00,20240313T06.nc,124,1605.571,3,489.3780544921875,304.8,0.0,300.0,46.166412,79.333206,669819650.0,742823500.0,78424760.0,46.0,46.25,79.25,79.5,300,300,{300: 1605.571044921875}
981811,2024-06-26 16:00:00,20240626T16.nc,200,1307.5385,3,398.5377202148438,304.8,0.0,350.0,55.666306,-56.416836,523325600.0,534128930.0,13768455.0,55.5,55.75,-56.5,-56.25,350,350,{350: 1307.5384521484375}
747122,2024-05-16 04:00:00,20240516T04.nc,25,44636.555,68,40815.66560625002,914.4000000000004,248.86815786677104,350.0,31.836172,-28.139366,645624770.0,903052800.0,108559050.0,30.5,32.75,-29.5,-27.5,340,360,"{340: 13690.12890625, 350: 24345.5625, 360: 6600.86767578125}"
1531964,2024-09-22 17:00:00,20240922T17.nc,422,465.06424,1,141.75158020019532,304.8,0.0,300.0,53.0,-26.999998,539399230.0,539399230.0,0.0,53.0,53.0,-27.0,-27.0,300,300,{300: 465.0642395019531}
922867,2024-06-15 12:00:00,20240615T12.nc,205,377.59158,1,115.08991457519532,304.8,0.0,320.0,60.750004,-60.499996,529128700.0,529128700.0,0.0,60.75,60.75,-60.5,-60.5,320,320,{320: 377.5915832519531}
965366,2024-06-23 02:00:00,20240623T02.nc,71,1716.0538,3,523.0532083007813,304.8,0.0,380.0,42.25,-83.0,558031940.0,594657900.0,27153096.0,42.25,42.25,-83.25,-82.75,380,380,{380: 1716.0538330078125}
1580776,2024-09-26 10:00:00,20240926T10.nc,391,462.36697,1,140.92945363769533,304.8,0.0,350.0,53.25,14.249999,528419970.0,528419970.0,0.0,53.25,53.25,14.25,14.25,350,350,{350: 462.3669738769531}
645335,2024-04-28 14:00:00,20240428T14.nc,181,7140.8076,17,2176.51816171875,304.8,0.0,290.0,57.07318,49.80796,562646850.0,641612500.0,38673650.0,57.0,57.25,48.25,51.0,290,290,{290: 7140.8076171875}
622497,2024-04-24 19:00:00,20240424T19.nc,150,3906.2327,8,2381.239433203129,609.600000000001,152.40000000000057,335.0,50.811577,-56.093872,542332400.0,593225800.0,21757036.0,50.5,51.0,-56.25,-55.75,330,340,"{330: 3419.9130859375, 340: 486.319580078125}"
1975753,2024-10-29 15:00:00,20241029T15.nc,398,365.76703,1,111.48579038085938,304.8,0.0,300.0,61.749996,-79.49999,544080640.0,544080640.0,0.0,61.75,61.75,-79.5,-79.5,300,300,{300: 365.76702880859375}
2307375,2024-11-27 21:00:00,20241127T21.nc,443,420.88043,1,128.28435571289063,304.8,0.0,290.0,57.000004,-13.5,509431040.0,509431040.0,0.0,57.0,57.0,-13.5,-13.5,290,290,{290: 420.88043212890625}
923439,2024-06-15 15:00:00,20240615T15.nc,18,713.94586,1,217.61069868164063,304.8,0.0,400.0,22.5,-64.24999,619890800.0,619890800.0,0.0,22.5,22.5,-64.25,-64.25,400,400,{400: 713.9458618164062}
134890,2024-01-26 13:00:00,20240126T13.nc,269,8129.7246,31,4955.880121874994,609.5999999999992,152.39999999999964,275.0,70.15123,-3.1836746,769068540.0,1050552800.0,136330640.0,69.25,71.0,-4.75,-1.75,270,280,"{270: 3977.114501953125, 280: 4152.61083984375}"
1413026,2024-09-13 18:00:00,20240913T18.nc,451,3748.2375,9,1142.4628048828126,304.8,0.0,390.0,57.388466,-86.859634,929205500.0,1372841900.0,293129700.0,57.25,57.5,-87.75,-86.0,390,390,{390: 3748.237548828125}
7590,2024-01-02 13:00:00,20240102T13.nc,19,4055.2637,6,1236.0443671875,304.8,0.0,350.0,28.999796,-64.41686,585111000.0,675973900.0,64831684.0,28.75,29.25,-64.75,-64.0,350,350,{350: 4055.263671875}
924482,2024-06-15 18:00:00,20240615T18.nc,192,1533.6274,3,467.449644140625,304.8,0.0,310.0,48.583057,9.833469,534847500.0,551716800.0,19948060.0,48.5,48.75,9.75,10.0,310,310,{310: 1533.62744140625}
384261,2024-03-13 02:00:00,20240313T02.nc,135,527.02747,1,160.63797158203127,304.8,0.0,290.0,47.0,34.25,503894270.0,503894270.0,0.0,47.0,47.0,34.25,34.25,290,290,{290: 527.0274658203125}
517848,2024-04-05 16:00:00,20240405T16.nc,138,524.5565,1,159.88482685546876,304.8,0.0,300.0,47.25,-24.249996,609878300.0,609878300.0,0.0,47.25,47.25,-24.25,-24.25,300,300,{300: 524.5565185546875}
362643,2024-03-09 09:00:00,20240309T09.nc,67,57449.57,98,52531.88709375002,914.4000000000004,248.86815786677104,330.0,40.643715,0.4054692,715490900.0,1283640600.0,163882620.0,39.25,42.25,-1.75,2.0,320,340,"{320: 2301.59814453125, 330: 30423.966796875, 340: 24724.0}"
337512,2024-03-04 11:00:00,20240304T11.nc,175,446.00015,1,135.9408465087891,304.8,0.0,310.0,54.75,-84.25,508665660.0,508665660.0,0.0,54.75,54.75,-84.25,-84.25,310,310,{310: 446.0001525878906}
2486489,2024-12-13 09:00:00,20241213T09.nc,248,3914.2415,9,1193.0607955078126,304.8,0.0,320.0,55.74893,-47.002132,568062000.0,606668800.0,24626416.0,55.5,56.0,-47.75,-46.25,320,320,{320: 3914.241455078125}
557717,2024-04-12 14:00:00,20240412T14.nc,231,481.06033,1,146.6271895751953,304.8,0.0,360.0,51.5,-9.499999,675115800.0,675115800.0,0.0,51.5,51.5,-9.5,-9.5,360,360,{360: 481.0603332519531}
2395187,2024-12-05 03:00:00,20241205T03.nc,299,496.72662,1,151.40227485351565,304.8,0.0,300.0,50.0,-1.2499999,557687200.0,557687200.0,0.0,50.0,50.0,-1.25,-1.25,300,300,{300: 496.72662353515625}
1252192,2024-08-21 19:00:00,20240821T19.nc,33,4006.9282,6,1221.3117222656251,304.8,0.0,370.0,30.207613,-76.08372,1238318000.0,1877600900.0,402331100.0,29.75,30.5,-76.25,-75.75,370,370,{370: 4006.92822265625}
328814,2024-03-03 01:00:00,20240303T01.nc,148,1109.4202,2,338.1512666015625,304.8,0.0,290.0,44.124737,1.7499999,547955400.0,561789400.0,13833968.0,44.0,44.25,1.75,1.75,290,290,{290: 1109.420166015625}
857903,2024-06-04 22:00:00,20240604T22.nc,164,10279.771,22,9399.823045312503,914.4000000000004,248.86815786677104,330.0,52.794712,-54.594276,631837900.0,805329500.0,94132610.0,52.5,53.0,-56.25,-52.75,320,340,"{320: 1403.2581787109375, 330: 8408.759765625, 340: 467.7527160644531}"
2092771,2024-11-09 12:00:00,20241109T12.nc,443,392.21017,1,119.54566120605467,304.8,0.0,290.0,59.5,-20.249998,521457100.0,521457100.0,0.0,59.5,59.5,-20.25,-20.25,290,290,{290: 392.2101745605469}
2397362,2024-12-05 08:00:00,20241205T08.nc,161,572.01794,1,174.35106943359375,304.8,0.0,280.0,42.25,-69.5,502598300.0,502598300.0,0.0,42.25,42.25,-69.5,-69.5,280,280,{280: 572.0179443359375}
1906345,2024-10-23,20241023T00.nc,141,2562.6199,4,1562.1730746093776,609.600000000001,152.40000000000057,335.0,34.0,-6.7500005,842751200.0,1045611800.0,158843440.0,34.0,34.0,-7.0,-6.5,330,340,"{330: 1281.3099365234375, 340: 1281.3099365234375}"
2584852,2024-12-22 02:00:00,20241222T02.nc,89,672.5843,1,205.00369145507813,304.8,0.0,320.0,29.5,17.499998,521328300.0,521328300.0,0.0,29.5,29.5,17.5,17.5,320,320,{320: 672.5842895507812}
206500,2024-02-09 10:00:00,20240209T10.nc,92,619.18445,1,188.72741982421877,304.8,0.0,350.0,36.75,49.999996,542136300.0,542136300.0,0.0,36.75,36.75,50.0,50.0,350,350,{350: 619.1844482421875}
865192,2024-06-06,20240606T00.nc,153,972.63916,2,296.460416015625,304.8,0.0,300.0,51.0,-4.1249995,979473200.0,1042110340.0,62637120.0,51.0,51.0,-4.25,-4.0,300,300,{300: 972.63916015625}
1712551,2024-10-07 11:00:00,20241007T11.nc,338,6767.949,16,4125.741843749995,609.5999999999992,152.39999999999964,295.0,56.811565,0.655781,810568300.0,1097233000.0,157681780.0,56.5,57.0,-0.25,1.5,290,300,"{290: 420.88043212890625, 300: 6347.068359375}"
2090664,2024-11-09 08:00:00,20241109T08.nc,338,412.361,1,125.68763049316406,304.8,0.0,300.0,57.75,-83.49999,539163000.0,539163000.0,0.0,57.75,57.75,-83.5,-83.5,300,300,{300: 412.3609924316406}
30438,2024-01-07 05:00:00,20240107T05.nc,206,1079.438,3,329.012698828125,304.8,0.0,330.0,62.25,-30.249994,555338240.0,570000200.0,10378388.0,62.25,62.25,-30.5,-30.0,330,330,{330: 1079.43798828125}
1897445,2024-10-22 06:00:00,20241022T06.nc,360,257.9558,1,78.62493105468751,304.8,0.0,290.0,70.5,-8.499999,532585950.0,532585950.0,0.0,70.5,70.5,-8.5,-8.5,290,290,{290: 257.955810546875}
1856222,2024-10-19 01:00:00,20241019T01.nc,85,876009.5,1405,2136061.5648000003,2438.4000000000005,698.3845359112701,385.0,36.07749,-50.285755,1143668700.0,3579416600.0,536412830.0,31.75,40.25,-57.5,-43.0,350,420,"{350: 613.0792236328125, 360: 102227.3671875, 370: 237297.875, 380: 320113.875, 390: 59305.75, 400: 77664.4609375, 410: 61775.140625, 420: 17011.91796875}"
2173448,2024-11-16 16:00:00,20241116T16.nc,311,467.75272,1,142.5710278564453,304.8,0.0,330.0,52.75,-71.49999,1137665000.0,1137665000.0,0.0,52.75,52.75,-71.5,-71.5,330,330,{330: 467.7527160644531}
2176291,2024-11-16 23:00:00,20241116T23.nc,45,1277.5266,2,389.3901111328125,304.8,0.0,330.0,34.25,-55.874996,555907140.0,584439700.0,28532528.0,34.25,34.25,-56.0,-55.75,330,330,{330: 1277.526611328125}
648147,2024-04-29 02:00:00,20240429T02.nc,118,8954.395,17,2729.299453125,304.8,0.0,300.0,47.027508,9.278327,560772900.0,628543700.0,39402824.0,46.5,47.5,8.75,9.75,300,300,{300: 8954.39453125}
622040,2024-04-24 17:00:00,20240424T17.nc,302,649.2645,4,197.8958276367188,304.8,0.0,270.0,77.873726,-11.125,624508800.0,749141000.0,77009864.0,77.75,78.0,-11.25,-11.0,270,270,{270: 649.2645263671875}
1152625,2024-08-01 09:00:00,20240801T09.nc,153,2459.8804,6,749.771537109375,304.8,0.0,340.0,57.957504,70.08439,605299140.0,727272800.0,76084940.0,57.75,58.25,69.75,70.5,340,340,{340: 2459.88037109375}
1765391,2024-10-11 18:00:00,20241011T18.nc,131,619.18445,1,188.72741982421877,304.8,0.0,350.0,36.75,-6.9999995,550894100.0,550894100.0,0.0,36.75,36.75,-7.0,-7.0,350,350,{350: 619.1844482421875}
262631,2024-02-19 01:00:00,20240219T01.nc,111,9328.832,19,2843.4280031250005,304.8,0.0,300.0,50.55185,40.52592,749601100.0,918136200.0,115024780.0,50.25,50.75,39.75,41.5,300,300,{300: 9328.83203125}
2212835,2024-11-19 23:00:00,20241119T23.nc,442,2934.8196,7,894.5330080078126,304.8,0.0,300.0,57.14148,57.71342,949354200.0,1081627000.0,83610616.0,56.75,57.5,57.5,58.0,300,300,{300: 2934.819580078125}
818726,2024-05-28 14:00:00,20240528T14.nc,30,704.5819,1,214.75656591796877,304.8,0.0,420.0,24.25,-19.999998,763822660.0,763822660.0,0.0,24.25,24.25,-20.0,-20.0,420,420,{420: 704.5819091796875}
2166947,2024-11-16,20241116T00.nc,468,1378.3782,5,420.12966738281256,304.8,0.0,290.0,69.09931,21.299656,543745860.0,607219000.0,34048548.0,69.0,69.25,21.0,21.5,290,290,{290: 1378.378173828125}
1556657,2024-09-24 18:00:00,20240924T18.nc,24,1437.9966,2,876.6027164062489,609.5999999999992,152.39999999999964,395.0,21.5,-59.749992,726084500.0,811063360.0,84978850.0,21.5,21.5,-59.75,-59.75,390,400,"{390: 718.998291015625, 400: 718.998291015625}"
2362820,2024-12-01 22:00:00,20241201T22.nc,299,494.13892,1,150.6135416015625,304.8,0.0,310.0,50.25,77.0,592784000.0,592784000.0,0.0,50.25,50.25,77.0,77.0,310,310,{310: 494.138916015625}
419331,2024-03-19 04:00:00,20240319T04.nc,127,288089.47,581,526858.02045,1828.8,520.5450989107476,305.0,50.050304,-41.524025,591773000.0,912089700.0,92547560.0,47.25,51.75,-49.25,-34.75,280,330,"{280: 37579.67578125, 290: 64155.25390625, 300: 29291.4921875, 310: 18829.671875, 320: 98286.203125, 330: 39947.1640625}"
50823,2024-01-10 22:00:00,20240110T22.nc,143,5824.343,11,3550.519354687496,609.5999999999992,152.39999999999964,295.0,46.749374,13.159409,622889540.0,768219900.0,67999450.0,46.5,47.0,12.75,13.5,290,300,"{290: 2654.795166015625, 300: 3169.5478515625}"
2265879,2024-11-24 11:00:00,20241124T11.nc,428,628.62726,2,191.60558833007812,304.8,0.0,290.0,66.0,-67.375,568651140.0,598338370.0,29687232.0,66.0,66.0,-67.5,-67.25,290,290,{290: 628.6272583007812}
1742440,2024-10-09 22:00:00,20241009T22.nc,18,721.44244,1,219.89565688476563,304.8,0.0,380.0,21.0,-46.999996,771983740.0,771983740.0,0.0,21.0,21.0,-47.0,-47.0,380,380,{380: 721.4424438476562}
571380,2024-04-15 23:00:00,20240415T23.nc,58,30756.453,52,18749.13382499997,609.5999999999992,152.39999999999964,315.0,40.056847,23.196629,833523300.0,1254446700.0,214252000.0,39.5,40.5,22.0,24.5,310,320,"{310: 18936.537109375, 320: 11819.912109375}"
297043,2024-02-26 07:00:00,20240226T07.nc,182,2236.0657,6,1363.1056347656274,609.600000000001,152.40000000000057,285.0,61.16623,31.87434,562685500.0,621683900.0,42364760.0,61.0,61.25,31.5,32.25,280,290,"{280: 1492.678955078125, 290: 743.3868408203125}"
1062178,2024-07-13 22:00:00,20240713T22.nc,116,478.4169,1,145.82147131347656,304.8,0.0,360.0,51.75,19.749998,502893660.0,502893660.0,0.0,51.75,51.75,19.75,19.75,360,360,{360: 478.4169006347656}
1942558,2024-10-26 01:00:00,20241026T01.nc,115,585.4231,1,178.4369595703125,304.8,0.0,330.0,40.75,4.9999995,633225100.0,633225100.0,0.0,40.75,40.75,5.0,5.0,330,330,{330: 585.423095703125}
1328587,2024-09-05 18:00:00,20240905T18.nc,280,373.89972,2,113.96463442382812,304.8,0.0,300.0,76.0,43.625,502971400.0,505928500.0,2957120.0,76.0,76.0,43.5,43.75,300,300,{300: 373.89971923828125}
1191481,2024-08-08 17:00:00,20240808T17.nc,206,292.6081,1,89.18694682617188,304.8,0.0,310.0,67.75,5.9999995,789623000.0,789623000.0,0.0,67.75,67.75,6.0,6.0,310,310,{310: 292.60809326171875}
2305032,2024-11-27 17:00:00,20241127T17.nc,124,648.099,1,197.54057490234376,304.8,0.0,350.0,33.0,-56.749996,638644540.0,638644540.0,0.0,33.0,33.0,-56.75,-56.75,350,350,{350: 648.0989990234375}
1988362,2024-10-30 23:00:00,20241030T23.nc,367,1281.8492,4,390.7076493164063,304.8,0.0,270.0,65.5,-66.37499,636517600.0,677336200.0,38737950.0,65.5,65.5,-66.75,-66.0,270,270,{270: 1281.8492431640625}
1106702,2024-07-23 05:00:00,20240723T05.nc,133,2338.7637,5,2138.5655015625007,914.4000000000004,248.86815786677104,350.0,52.749996,68.399994,727132300.0,865280100.0,81665470.0,52.75,52.75,68.25,68.5,340,360,"{340: 467.7527160644531, 350: 935.5054321289062, 360: 935.5054321289062}"
2056851,2024-11-06 12:00:00,20241106T12.nc,463,683.5744,2,208.3534776855469,304.8,0.0,300.0,63.75,-57.87499,557652350.0,579499600.0,21847232.0,63.75,63.75,-58.0,-57.75,300,300,{300: 683.5744018554688}
2638908,2024-12-27 02:00:00,20241227T02.nc,430,459.66086,1,140.1046295654297,304.8,0.0,350.0,53.5,-52.25,1175651200.0,1175651200.0,0.0,53.5,53.5,-52.25,-52.25,350,350,{350: 459.6608581542969}
946355,2024-06-19 17:00:00,20240619T17.nc,20,299907.0,420,822704.8824,2743.2,786.9902159493472,400.0,22.455898,-46.113205,802500540.0,1904357500.0,263436370.0,20.5,24.75,-48.0,-44.5,360,440,"{360: 712.6487426757812, 370: 4978.0146484375, 380: 23584.01953125, 390: 59930.95703125, 400: 41979.42578125, 410: 31421.818359375, 420: 37182.94140625, 430: 39317.20703125, 440: 60799.9609375}"
1771437,2024-10-12 05:00:00,20241012T05.nc,489,406.525,2,123.90881813964845,304.8,0.0,280.0,74.75,-20.375,529698460.0,533572930.0,3874464.0,74.75,74.75,-20.5,-20.25,280,280,{280: 406.5249938964844}
1647795,2024-10-01 11:00:00,20241001T11.nc,283,807.54193,2,246.1387806152344,304.8,0.0,340.0,58.5,15.875,692350460.0,730954240.0,38603810.0,58.5,58.5,15.75,16.0,340,340,{340: 807.5419311523438}
980829,2024-06-26 12:00:00,20240626T12.nc,41,667.5457,1,203.46793403320316,304.8,0.0,420.0,30.25,82.49999,566869060.0,566869060.0,0.0,30.25,30.25,82.5,82.5,420,420,{420: 667.5457153320312}
434866,2024-03-21 20:00:00,20240321T20.nc,76,2444.083,4,1489.913001562498,609.5999999999992,152.39999999999964,295.0,37.75,75.75,691257400.0,819560960.0,120239270.0,37.75,37.75,75.5,76.0,290,300,"{290: 1222.04150390625, 300: 1222.04150390625}"
452829,2024-03-25 10:00:00,20240325T10.nc,172,517.0837,1,157.60710541992188,304.8,0.0,350.0,48.0,-34.25,526500480.0,526500480.0,0.0,48.0,48.0,-34.25,-34.25,350,350,{350: 517.0836791992188}
1059758,2024-07-13 09:00:00,20240713T09.nc,65,5344.246,11,4886.778628125002,914.4000000000004,248.86815786677104,350.0,51.04477,70.4101,674260400.0,906157440.0,122293760.0,50.75,51.25,70.0,71.0,340,360,"{340: 1453.708740234375, 350: 1940.0283203125, 360: 1950.5098876953125}"
36886,2024-01-08 08:00:00,20240108T08.nc,171,524.5565,1,159.88482685546876,304.8,0.0,300.0,47.25,31.249998,567013250.0,567013250.0,0.0,47.25,47.25,31.25,31.25,300,300,{300: 524.5565185546875}
1769484,2024-10-12 01:00:00,20241012T01.nc,561,140.82603,1,42.92377532958984,304.8,0.0,300.0,79.5,6.2499995,706886200.0,706886200.0,0.0,79.5,79.5,6.25,6.25,300,300,{300: 140.82603454589844}
1617685,2024-09-28 20:00:00,20240928T20.nc,30,39107.977,55,59600.55628125003,1524.000000000001,431.0522938113196,420.0,23.048632,68.27257,1307659300.0,2327890400.0,549175600.0,22.0,23.75,68.0,68.75,400,440,"{400: 4261.3125, 410: 7817.90673828125, 420: 10668.4208984375, 430: 12096.3134765625, 440: 4264.0283203125}"
179382,2024-02-04 08:00:00,20240204T08.nc,25,623.19574,1,189.95006147460936,304.8,0.0,330.0,36.25,-37.75,513846620.0,513846620.0,0.0,36.25,36.25,-37.75,-37.75,330,330,{330: 623.1957397460938}
2183076,2024-11-17 12:00:00,20241117T12.nc,150,560.5471,1,170.85476191406252,304.8,0.0,300.0,43.5,8.25,508357200.0,508357200.0,0.0,43.5,43.5,8.25,8.25,300,300,{300: 560.547119140625}
1508983,2024-09-21 01:00:00,20240921T01.nc,68,10488.326,15,15984.209085937508,1524.000000000001,431.0522938113196,420.0,25.199919,-31.716814,786766500.0,1213936100.0,212401940.0,25.0,25.25,-32.25,-31.25,400,440,"{400: 698.935302734375, 410: 2096.805908203125, 420: 4196.47509765625, 430: 2797.1728515625, 440: 698.935302734375}"
2504264,2024-12-14 22:00:00,20241214T22.nc,266,574.2796,1,175.04042270507813,304.8,0.0,270.0,42.0,19.749998,533525060.0,533525060.0,0.0,42.0,42.0,19.75,19.75,270,270,{270: 574.2796020507812}
346872,2024-03-06 09:00:00,20240306T09.nc,60,20197.857,34,18468.920826562506,914.4000000000004,248.86815786677104,280.0,39.75423,66.992134,861401200.0,1438823600.0,259167470.0,38.75,40.75,66.5,67.25,270,290,"{270: 5349.31982421875, 280: 7129.43505859375, 290: 7719.1015625}"
1440696,2024-09-15 22:00:00,20240915T22.nc,226,2427.4758,4,739.8946330078126,304.8,0.0,360.0,38.25,-65.37499,618007900.0,727097860.0,96675816.0,38.25,38.25,-65.75,-65.0,360,360,{360: 2427.475830078125}
2494604,2024-12-14 03:00:00,20241214T03.nc,160,658.8943,1,200.83097871093756,304.8,0.0,350.0,31.5,-19.749998,593663200.0,593663200.0,0.0,31.5,31.5,-19.75,-19.75,350,350,{350: 658.894287109375}
1877028,2024-10-20 12:00:00,20241020T12.nc,476,232.37628,1,70.82829067382814,304.8,0.0,300.0,72.5,7.2499995,598979140.0,598979140.0,0.0,72.5,72.5,7.25,7.25,300,300,{300: 232.37628173828125}
2094511,2024-11-09 16:00:00,20241109T16.nc,261,548.80963,1,167.27717563476563,304.8,0.0,290.0,44.75,1.9999996,579299140.0,579299140.0,0.0,44.75,44.75,2.0,2.0,290,290,{290: 548.8096313476562}
1317003,2024-09-03 15:00:00,20240903T15.nc,126,572.01794,1,174.35106943359375,304.8,0.0,360.0,42.25,23.75,523933440.0,523933440.0,0.0,42.25,42.25,23.75,23.75,360,360,{360: 572.0179443359375}
1137029,2024-07-29 06:00:00,20240729T06.nc,138,406.64206,1,123.9444996826172,304.8,0.0,370.0,58.25,-38.999996,577983360.0,577983360.0,0.0,58.25,58.25,-39.0,-39.0,370,370,{370: 406.6420593261719}
986721,2024-06-27 17:00:00,20240627T17.nc,76,674.2383,1,205.507828125,304.8,0.0,440.0,29.249998,-65.24999,522207680.0,522207680.0,0.0,29.25,29.25,-65.25,-65.25,440,440,{440: 674.23828125}
2678702,2024-12-30 08:00:00,20241230T08.nc,5,2167.9316,3,1321.5711281249985,609.5999999999992,152.39999999999964,415.0,20.750002,-79.08333,554661060.0,570008960.0,11002114.0,20.75,20.75,-79.25,-79.0,410,420,"{410: 722.6439208984375, 420: 1445.287841796875}"
523968,2024-04-06 18:00:00,20240406T18.nc,22,657.1262,1,200.2920720703125,304.8,0.0,350.0,31.75,-9.999999,589896400.0,589896400.0,0.0,31.75,31.75,-10.0,-10.0,350,350,{350: 657.126220703125}
