week,region,+80th-percentile,+95th-percentile,Negative,Non-zero,Positive
29,USA,0.0047,0.0009,0.0148,0.0391,0.0243
29,North Atlantic,0.0101,0.0014,0.0169,0.0508,0.0339
29,North Pacific,0.0261,0.0055,0.0251,0.0978,0.0727
29,Amsterdam FIR,0.0056,0.0003,0.0265,0.0496,0.0232
29,Athinai FIR,0.0,0.0,0.0,0.0,0.0
29,Barcelona FIR,0.0001,0.0,0.0007,0.0018,0.0011
29,Beograd FIR,0.0005,0.0001,0.0022,0.0067,0.0045
29,Bordeaux FIR,0.0047,0.0006,0.0074,0.0294,0.022
29,Bratislava  FIR,0.0071,0.0008,0.0154,0.0475,0.0321
29,Bremen FIR,0.0098,0.0007,0.0187,0.059,0.0403
29,Brest FIR,0.012,0.0013,0.0187,0.051,0.0323
29,Brindisi FIR,0.0,0.0,0.0001,0.0001,0.0
29,Brussels FIR,0.0137,0.0023,0.0274,0.0672,0.0397
29,Bucarest FIR,0.0012,0.0001,0.0024,0.0111,0.0087
29,Budapest FIR,0.0029,0.0005,0.008,0.0228,0.0148
29,Canarias FIR,0.0,0.0,0.0,0.0,0.0
29,Chisinau FIR,0.0032,0.0001,0.0041,0.0185,0.0145
29,Copenhagen FIR,0.0036,0.0002,0.0281,0.0496,0.0216
29,Helsinki FIR,0.006,0.0005,0.0257,0.0539,0.0282
29,Langen FIR,0.0086,0.0004,0.0192,0.0615,0.0423
29,Lisboa FIR,0.0015,0.0002,0.0015,0.0051,0.0036
29,Ljubljana FIR,0.0019,0.0,0.0014,0.0089,0.0075
29,London FIR,0.0139,0.0025,0.0251,0.069,0.0439
29,Madrid FIR,0.0034,0.0003,0.0048,0.0151,0.0103
29,Malta FIR,0.0,0.0,0.0,0.0,0.0
29,Marseille FIR,0.0022,0.0002,0.005,0.0136,0.0086
29,Milano FIR,0.0006,0.0,0.0035,0.0113,0.0078
29,Munchen FIR,0.0064,0.0004,0.0118,0.0471,0.0353
29,Paris FIR,0.0127,0.0012,0.017,0.0537,0.0366
29,Polaris FIR,0.0122,0.0014,0.0482,0.0936,0.0454
29,Praha FIR,0.0086,0.0005,0.0145,0.0515,0.037
29,Reims FIR,0.0043,0.0002,0.0133,0.0385,0.0252
29,Reykjavik FIR,0.0137,0.0003,0.0225,0.0759,0.0533
29,Riga FIR,0.003,0.0002,0.0063,0.0203,0.014
29,Roma FIR,0.0,0.0,0.0001,0.0003,0.0002
29,Santa Maria FIR,0.0017,0.0002,0.0047,0.0116,0.0069
29,Sarajevo FIR,0.0006,0.0001,0.0009,0.0052,0.0043
29,Scottish FIR,0.0213,0.002,0.0359,0.1053,0.0693
29,Shannon FIR,0.0164,0.0009,0.0261,0.0883,0.0623
29,Skopje FIR,0.0,0.0,0.0002,0.0003,0.0
29,Sofia FIR,0.0,0.0,0.0001,0.0002,0.0001
29,Sweden FIR,0.0052,0.0005,0.0219,0.0486,0.0267
29,Switzerland FIR,0.0023,0.0,0.0044,0.017,0.0125
29,Tallinn FIR,0.0022,0.0003,0.0095,0.0225,0.013
29,Tirana FIR,0.0,0.0,0.0002,0.0004,0.0003
29,Vilnius FIR,0.0035,0.0003,0.007,0.0195,0.0125
29,Warszawa FIR,0.0072,0.0005,0.0144,0.0473,0.0329
29,Wien FIR,0.0061,0.0002,0.0071,0.0325,0.0254
29,Zagreb FIR,0.0004,0.0,0.0006,0.0027,0.0021
30,Global,0.0211,0.0056,0.0141,0.0733,0.0592
30,Europe,0.0057,0.0005,0.011,0.0329,0.022
30,European Airspace,0.0052,0.0004,0.0112,0.0308,0.0197
30,Africa Middle East,0.0132,0.0051,0.0052,0.0344,0.0292
30,East Asia,0.0272,0.0071,0.0306,0.1099,0.0793
30,Southeast Asia,0.0394,0.0138,0.0303,0.1215,0.0912
30,India,0.0333,0.0089,0.025,0.1197,0.0947
30,China,0.016,0.0034,0.0148,0.0668,0.052
30,Latin America,0.0095,0.0023,0.0095,0.0438,0.0342
30,USA,0.0068,0.0014,0.0142,0.0462,0.032
30,North Atlantic,0.0109,0.0012,0.0244,0.0641,0.0396
30,North Pacific,0.0316,0.0071,0.0226,0.1001,0.0775
30,Amsterdam FIR,0.0086,0.0005,0.0178,0.0587,0.0409
30,Athinai FIR,0.0,0.0,0.0,0.0,0.0
30,Barcelona FIR,0.0,0.0,0.0,0.0002,0.0001
30,Beograd FIR,0.0011,0.0,0.0018,0.0048,0.003
30,Bordeaux FIR,0.002,0.0001,0.0079,0.0236,0.0157
30,Bratislava  FIR,0.004,0.0,0.0107,0.0304,0.0196
30,Bremen FIR,0.0084,0.0005,0.0218,0.0678,0.0459
30,Brest FIR,0.0148,0.0016,0.0163,0.0627,0.0464
30,Brindisi FIR,0.0,0.0,0.0001,0.0001,0.0
30,Brussels FIR,0.0175,0.0009,0.0237,0.0856,0.0618
30,Bucarest FIR,0.0034,0.0001,0.0068,0.0229,0.0161
30,Budapest FIR,0.0036,0.0001,0.0087,0.0258,0.0171
30,Canarias FIR,0.0,0.0,0.0,0.0,0.0
30,Chisinau FIR,0.0038,0.0,0.0096,0.0381,0.0285
30,Copenhagen FIR,0.0043,0.0002,0.0127,0.0302,0.0174
30,Helsinki FIR,0.0122,0.0013,0.0318,0.0709,0.039
30,Langen FIR,0.0141,0.0011,0.0225,0.0902,0.0677
30,Lisboa FIR,0.001,0.0001,0.0009,0.0041,0.0032
30,Ljubljana FIR,0.0017,0.0,0.0139,0.0308,0.0169
30,London FIR,0.0085,0.0004,0.0121,0.049,0.0369
30,Madrid FIR,0.0017,0.0001,0.0047,0.0138,0.0092
30,Malta FIR,0.0,0.0,0.0,0.0,0.0
30,Marseille FIR,0.0003,0.0,0.0037,0.0077,0.0039
30,Milano FIR,0.0004,0.0,0.0047,0.0121,0.0074
30,Munchen FIR,0.0121,0.0016,0.0262,0.0824,0.0562
30,Paris FIR,0.0189,0.0016,0.018,0.0809,0.0629
30,Polaris FIR,0.0083,0.0003,0.0339,0.0708,0.0369
30,Praha FIR,0.01,0.0011,0.0213,0.0631,0.0418
30,Reims FIR,0.0124,0.0016,0.0222,0.0675,0.0453
30,Reykjavik FIR,0.0126,0.0003,0.0203,0.0771,0.0567
30,Riga FIR,0.0194,0.0034,0.0312,0.0964,0.0652
30,Roma FIR,0.0,0.0,0.0002,0.0003,0.0001
30,Santa Maria FIR,0.0008,0.0001,0.0019,0.0056,0.0037
30,Sarajevo FIR,0.0001,0.0,0.0004,0.0012,0.0009
30,Scottish FIR,0.0113,0.0009,0.0269,0.0589,0.032
30,Shannon FIR,0.0158,0.0017,0.0173,0.0631,0.0458
30,Skopje FIR,0.0001,0.0,0.0,0.0004,0.0003
30,Sofia FIR,0.0015,0.0002,0.0022,0.0094,0.0072
30,Sweden FIR,0.0189,0.0016,0.0251,0.0849,0.0599
30,Switzerland FIR,0.0045,0.0006,0.014,0.042,0.028
30,Tallinn FIR,0.0119,0.001,0.0321,0.0778,0.0456
30,Tirana FIR,0.0,0.0,0.0,0.0,0.0
30,Vilnius FIR,0.0201,0.003,0.0254,0.1001,0.0747
30,Warszawa FIR,0.0108,0.0007,0.0235,0.0743,0.0507
30,Wien FIR,0.0061,0.0005,0.0205,0.0548,0.0342
30,Zagreb FIR,0.0003,0.0,0.003,0.0059,0.0029
31,Global,0.0198,0.0053,0.0141,0.0715,0.0574
31,Europe,0.0076,0.0008,0.0152,0.0397,0.0246
31,European Airspace,0.0059,0.0005,0.0096,0.0299,0.0203
31,Africa Middle East,0.0119,0.004,0.0048,0.0335,0.0288
31,East Asia,0.0189,0.0054,0.0168,0.0727,0.0559
31,Southeast Asia,0.0342,0.0103,0.0312,0.1196,0.0884
31,India,0.0414,0.0109,0.0294,0.1408,0.1114
31,China,0.0133,0.0028,0.0097,0.0534,0.0438
31,Latin America,0.0193,0.0045,0.0166,0.0792,0.0626
31,USA,0.0062,0.0014,0.0139,0.0401,0.0262
31,North Atlantic,0.0115,0.0017,0.0193,0.0558,0.0365
31,North Pacific,0.0304,0.0072,0.0236,0.0983,0.0747
31,Amsterdam FIR,0.0123,0.0014,0.0321,0.0803,0.0482
31,Athinai FIR,0.0,0.0,0.0,0.0,0.0
31,Barcelona FIR,0.0,0.0,0.0,0.0001,0.0001
31,Beograd FIR,0.0009,0.0001,0.0006,0.0029,0.0023
31,Bordeaux FIR,0.0015,0.0001,0.008,0.0221,0.0141
31,Bratislava  FIR,0.0137,0.002,0.0178,0.0651,0.0473
31,Bremen FIR,0.0146,0.0007,0.0324,0.0883,0.056
31,Brest FIR,0.008,0.0012,0.0086,0.0329,0.0243
31,Brindisi FIR,0.0001,0.0,0.0015,0.0034,0.002
31,Brussels FIR,0.0219,0.0044,0.0155,0.0855,0.07
31,Bucarest FIR,0.0058,0.0014,0.0071,0.0217,0.0146
31,Budapest FIR,0.0072,0.0016,0.0101,0.0388,0.0288
31,Canarias FIR,0.0001,0.0,0.0003,0.0008,0.0006
31,Chisinau FIR,0.0098,0.0012,0.0107,0.0391,0.0284
31,Copenhagen FIR,0.0166,0.0014,0.0487,0.096,0.0473
31,Helsinki FIR,0.0137,0.0009,0.0235,0.0763,0.0528
31,Langen FIR,0.0146,0.0015,0.0209,0.0765,0.0557
31,Lisboa FIR,0.0001,0.0,0.0009,0.002,0.0011
31,Ljubljana FIR,0.0008,0.0,0.0068,0.0168,0.01
31,London FIR,0.0222,0.0027,0.0285,0.0805,0.052
31,Madrid FIR,0.0005,0.0,0.0027,0.0072,0.0045
31,Malta FIR,0.0,0.0,0.0,0.0,0.0
31,Marseille FIR,0.0008,0.0001,0.0045,0.0106,0.0061
31,Milano FIR,0.0032,0.0004,0.0077,0.0222,0.0145
31,Munchen FIR,0.0141,0.0017,0.0152,0.0639,0.0488
31,Paris FIR,0.0154,0.0015,0.0158,0.0733,0.0575
31,Polaris FIR,0.0108,0.0005,0.0365,0.0759,0.0394
31,Praha FIR,0.019,0.0042,0.0198,0.0678,0.048
31,Reims FIR,0.0154,0.003,0.0166,0.063,0.0465
31,Reykjavik FIR,0.0117,0.0005,0.0144,0.0619,0.0475
31,Riga FIR,0.0061,0.0005,0.0128,0.0415,0.0288
31,Roma FIR,0.0001,0.0,0.0011,0.0021,0.001
31,Santa Maria FIR,0.0011,0.0002,0.0031,0.0072,0.0042
31,Sarajevo FIR,0.0002,0.0,0.0006,0.0031,0.0025
31,Scottish FIR,0.0178,0.0017,0.0381,0.0883,0.0502
31,Shannon FIR,0.0206,0.002,0.0263,0.0835,0.0573
31,Skopje FIR,0.0,0.0,0.0,0.0,0.0
31,Sofia FIR,0.0001,0.0,0.0,0.0001,0.0001
31,Sweden FIR,0.0106,0.0004,0.027,0.0661,0.0391
31,Switzerland FIR,0.0075,0.0015,0.0128,0.0377,0.0248
31,Tallinn FIR,0.0101,0.001,0.0212,0.0614,0.0402
31,Tirana FIR,0.0,0.0,0.0,0.0,0.0
31,Vilnius FIR,0.0112,0.0015,0.0123,0.0492,0.0368
31,Warszawa FIR,0.0162,0.0017,0.0299,0.0875,0.0576
31,Wien FIR,0.0075,0.0015,0.0132,0.0378,0.0246
31,Zagreb FIR,0.0006,0.0,0.003,0.009,0.0059
32,Global,0.0194,0.0051,0.0149,0.071,0.0561
32,Europe,0.0071,0.0009,0.0112,0.0332,0.022
32,European Airspace,0.0059,0.0006,0.0096,0.0285,0.0189
32,Africa Middle East,0.0098,0.003,0.0047,0.03,0.0253
32,East Asia,0.0177,0.0052,0.0175,0.0709,0.0534
32,Southeast Asia,0.0495,0.0163,0.038,0.1554,0.1175
32,India,0.0377,0.0098,0.0255,0.1318,0.1063
32,China,0.0151,0.0033,0.0132,0.0635,0.0503
32,Latin America,0.0127,0.0032,0.0112,0.052,0.0408
32,USA,0.0046,0.0012,0.0073,0.0275,0.0201
32,North Atlantic,0.0105,0.0013,0.0146,0.0507,0.0361
32,North Pacific,0.0216,0.0046,0.0184,0.0738,0.0555
32,Amsterdam FIR,0.0273,0.0034,0.0165,0.0744,0.0578
32,Athinai FIR,0.0,0.0,0.0,0.0,0.0
32,Barcelona FIR,0.0001,0.0,0.0002,0.0006,0.0004
32,Beograd FIR,0.0008,0.0,0.0022,0.008,0.0058
32,Bordeaux FIR,0.0079,0.0014,0.0079,0.0295,0.0216
32,Bratislava  FIR,0.0037,0.0,0.0114,0.0328,0.0214
32,Bremen FIR,0.0124,0.0013,0.0232,0.0705,0.0473
32,Brest FIR,0.0122,0.0014,0.0157,0.0466,0.031
32,Brindisi FIR,0.0,0.0,0.0012,0.0025,0.0014
32,Brussels FIR,0.0222,0.0037,0.0167,0.0729,0.0563
32,Bucarest FIR,0.0028,0.0,0.0043,0.0181,0.0137
32,Budapest FIR,0.0018,0.0,0.0069,0.0235,0.0166
32,Canarias FIR,0.0,0.0,0.0,0.0,0.0
32,Chisinau FIR,0.0058,0.0001,0.0125,0.0394,0.0269
32,Copenhagen FIR,0.0223,0.0042,0.0275,0.0877,0.0602
32,Helsinki FIR,0.0145,0.0014,0.0318,0.0749,0.0431
32,Langen FIR,0.0145,0.0034,0.0228,0.0692,0.0464
32,Lisboa FIR,0.0001,0.0,0.0001,0.0004,0.0004
32,Ljubljana FIR,0.0035,0.0001,0.0124,0.0399,0.0276
32,London FIR,0.0144,0.0013,0.0115,0.0484,0.0369
32,Madrid FIR,0.001,0.0001,0.0017,0.0055,0.0038
32,Malta FIR,0.0,0.0,0.0,0.0,0.0
32,Marseille FIR,0.003,0.0004,0.0109,0.0226,0.0117
32,Milano FIR,0.0104,0.0022,0.0214,0.0584,0.037
32,Munchen FIR,0.0102,0.0011,0.0201,0.059,0.0389
32,Paris FIR,0.0166,0.0025,0.0128,0.0583,0.0454
32,Polaris FIR,0.0162,0.0015,0.0276,0.0728,0.0452
32,Praha FIR,0.0049,0.0002,0.0117,0.0393,0.0276
32,Reims FIR,0.0105,0.0021,0.0255,0.0673,0.0418
32,Reykjavik FIR,0.0155,0.0013,0.0174,0.0608,0.0434
32,Riga FIR,0.0059,0.0001,0.0194,0.0443,0.0248
32,Roma FIR,0.0012,0.0002,0.003,0.0071,0.0041
32,Santa Maria FIR,0.0015,0.0003,0.0036,0.0099,0.0063
32,Sarajevo FIR,0.0005,0.0,0.0092,0.018,0.0087
32,Scottish FIR,0.007,0.0013,0.0204,0.0448,0.0244
32,Shannon FIR,0.0153,0.0012,0.015,0.0563,0.0413
32,Skopje FIR,0.0,0.0,0.0008,0.0013,0.0005
32,Sofia FIR,0.0002,0.0,0.001,0.0018,0.0008
32,Sweden FIR,0.0156,0.0013,0.0326,0.0876,0.0549
32,Switzerland FIR,0.0093,0.0017,0.0256,0.0636,0.038
32,Tallinn FIR,0.0099,0.0005,0.0247,0.0599,0.0352
32,Tirana FIR,0.0,0.0,0.0008,0.0017,0.0008
32,Vilnius FIR,0.0041,0.0,0.0188,0.0482,0.0294
32,Warszawa FIR,0.0052,0.0002,0.0156,0.0411,0.0255
32,Wien FIR,0.0107,0.001,0.0129,0.0559,0.043
32,Zagreb FIR,0.0014,0.0001,0.0093,0.0213,0.012
33,Global,0.0201,0.0051,0.0148,0.0739,0.0591
33,Europe,0.0067,0.0008,0.0141,0.0388,0.0247
33,European Airspace,0.0055,0.0006,0.0113,0.0309,0.0197
33,Africa Middle East,0.0132,0.0041,0.0071,0.042,0.0349
33,East Asia,0.0206,0.007,0.0187,0.0764,0.0577
33,Southeast Asia,0.0442,0.0163,0.0262,0.1231,0.0969
33,India,0.039,0.0116,0.0219,0.1212,0.0993
33,China,0.0148,0.0035,0.0129,0.0611,0.0481
33,Latin America,0.0113,0.0034,0.0098,0.0424,0.0326
33,USA,0.0031,0.0005,0.0062,0.0207,0.0145
33,North Atlantic,0.0097,0.0016,0.0162,0.0475,0.0313
33,North Pacific,0.0284,0.0072,0.0211,0.0909,0.0697
33,Amsterdam FIR,0.0167,0.0022,0.0282,0.0725,0.0443
33,Athinai FIR,0.0,0.0,0.0001,0.0005,0.0003
33,Barcelona FIR,0.0015,0.0004,0.0031,0.0093,0.0062
33,Beograd FIR,0.0035,0.0003,0.0116,0.031,0.0194
33,Bordeaux FIR,0.0051,0.0005,0.0042,0.0227,0.0184
33,Bratislava  FIR,0.0034,0.0004,0.0082,0.0338,0.0256
33,Bremen FIR,0.0183,0.0024,0.0286,0.0801,0.0515
33,Brest FIR,0.0051,0.0004,0.0069,0.0242,0.0173
33,Brindisi FIR,0.002,0.0002,0.0042,0.0138,0.0096
33,Brussels FIR,0.0103,0.0015,0.0273,0.0736,0.0463
33,Bucarest FIR,0.0007,0.0002,0.0034,0.0078,0.0044
33,Budapest FIR,0.0051,0.0012,0.0112,0.0351,0.0239
33,Canarias FIR,0.0,0.0,0.0001,0.0002,0.0001
33,Chisinau FIR,0.0009,0.0001,0.0015,0.0056,0.0041
33,Copenhagen FIR,0.019,0.0022,0.0479,0.1035,0.0556
33,Helsinki FIR,0.0138,0.0016,0.046,0.095,0.0489
33,Langen FIR,0.0088,0.001,0.0201,0.0732,0.0531
33,Lisboa FIR,0.0011,0.0002,0.0021,0.0077,0.0055
33,Ljubljana FIR,0.0022,0.0002,0.007,0.018,0.011
33,London FIR,0.0115,0.002,0.0263,0.0632,0.0369
33,Madrid FIR,0.0021,0.0003,0.0053,0.018,0.0127
33,Malta FIR,0.0,0.0,0.0001,0.0001,0.0
33,Marseille FIR,0.0019,0.0001,0.0043,0.0128,0.0085
33,Milano FIR,0.0047,0.0004,0.0116,0.0327,0.0211
33,Munchen FIR,0.0122,0.0028,0.0142,0.0572,0.043
33,Paris FIR,0.0124,0.0012,0.013,0.0632,0.0502
33,Polaris FIR,0.022,0.0025,0.0501,0.1156,0.0655
33,Praha FIR,0.0077,0.001,0.0112,0.0442,0.033
33,Reims FIR,0.0095,0.0004,0.0124,0.0563,0.0438
33,Reykjavik FIR,0.0096,0.0006,0.0151,0.0549,0.0398
33,Riga FIR,0.0193,0.0035,0.021,0.0669,0.046
33,Roma FIR,0.0009,0.0001,0.005,0.0107,0.0056
33,Santa Maria FIR,0.0023,0.0005,0.0042,0.0122,0.008
33,Sarajevo FIR,0.004,0.0002,0.0097,0.0325,0.0228
33,Scottish FIR,0.0114,0.0015,0.0254,0.0637,0.0383
33,Shannon FIR,0.0108,0.001,0.0132,0.0509,0.0377
33,Skopje FIR,0.0007,0.0001,0.0064,0.0204,0.014
33,Sofia FIR,0.0002,0.0,0.0024,0.006,0.0035
33,Sweden FIR,0.0163,0.0021,0.0533,0.1113,0.058
33,Switzerland FIR,0.0086,0.0007,0.0055,0.0431,0.0377
33,Tallinn FIR,0.0153,0.0022,0.0301,0.0681,0.038
33,Tirana FIR,0.0023,0.0005,0.0032,0.0134,0.0103
33,Vilnius FIR,0.0163,0.0059,0.0147,0.0534,0.0387
33,Warszawa FIR,0.0089,0.0016,0.0146,0.045,0.0304
33,Wien FIR,0.0078,0.0014,0.0094,0.0393,0.0298
33,Zagreb FIR,0.0028,0.0002,0.0073,0.019,0.0117
34,Global,0.0205,0.005,0.0157,0.0738,0.0581
34,Europe,0.0061,0.0012,0.0108,0.033,0.0222
34,European Airspace,0.0053,0.0008,0.0094,0.0282,0.0188
34,Africa Middle East,0.0162,0.0058,0.0068,0.0442,0.0374
34,East Asia,0.0222,0.0068,0.0231,0.0884,0.0653
34,Southeast Asia,0.0489,0.0158,0.0371,0.1626,0.1255
34,India,0.0429,0.0123,0.03,0.149,0.1189
34,China,0.0169,0.0041,0.0146,0.0691,0.0545
34,Latin America,0.0107,0.0031,0.009,0.0428,0.0338
34,USA,0.004,0.0007,0.0095,0.0277,0.0182
34,North Atlantic,0.0097,0.0015,0.0144,0.0452,0.0308
34,North Pacific,0.0209,0.005,0.0221,0.0775,0.0554
34,Amsterdam FIR,0.0177,0.0078,0.0085,0.0494,0.0408
34,Athinai FIR,0.0001,0.0,0.0009,0.002,0.0011
34,Barcelona FIR,0.0016,0.0005,0.005,0.0117,0.0067
34,Beograd FIR,0.0233,0.0061,0.021,0.076,0.055
34,Bordeaux FIR,0.0001,0.0,0.0038,0.0091,0.0053
34,Bratislava  FIR,0.0321,0.0039,0.0403,0.127,0.0867
34,Bremen FIR,0.0158,0.0034,0.0142,0.0437,0.0295
34,Brest FIR,0.0053,0.0006,0.0085,0.0269,0.0185
34,Brindisi FIR,0.0046,0.0012,0.0124,0.0272,0.0148
34,Brussels FIR,0.0239,0.0103,0.0182,0.0676,0.0494
34,Bucarest FIR,0.016,0.0059,0.0101,0.0445,0.0343
34,Budapest FIR,0.0293,0.0069,0.0382,0.129,0.0908
34,Canarias FIR,0.0,0.0,0.0001,0.0002,0.0001
34,Chisinau FIR,0.0028,0.0005,0.0036,0.0138,0.0101
34,Copenhagen FIR,0.0072,0.0018,0.0063,0.0302,0.0238
34,Helsinki FIR,0.0063,0.0008,0.0168,0.0398,0.023
34,Langen FIR,0.0209,0.0037,0.0259,0.0762,0.0503
34,Lisboa FIR,0.0009,0.0003,0.001,0.0031,0.0021
34,Ljubljana FIR,0.0074,0.0008,0.0347,0.0859,0.0512
34,London FIR,0.0075,0.0007,0.0146,0.048,0.0334
34,Madrid FIR,0.0018,0.0004,0.003,0.0094,0.0064
34,Malta FIR,0.0,0.0,0.0,0.0,0.0
34,Marseille FIR,0.0024,0.0009,0.0035,0.0112,0.0076
34,Milano FIR,0.0062,0.0007,0.013,0.0413,0.0284
34,Munchen FIR,0.0169,0.0014,0.033,0.0913,0.0583
34,Paris FIR,0.0133,0.0035,0.0137,0.0578,0.0441
34,Polaris FIR,0.0079,0.0007,0.0194,0.0505,0.0311
34,Praha FIR,0.0209,0.0033,0.0322,0.0979,0.0657
34,Reims FIR,0.0083,0.0023,0.0186,0.0572,0.0386
34,Reykjavik FIR,0.0083,0.0003,0.0181,0.0572,0.0391
34,Riga FIR,0.0097,0.0013,0.0125,0.0539,0.0415
34,Roma FIR,0.0006,0.0001,0.0026,0.0057,0.0031
34,Santa Maria FIR,0.0028,0.0009,0.0038,0.0116,0.0077
34,Sarajevo FIR,0.0214,0.0045,0.0287,0.0971,0.0684
34,Scottish FIR,0.0041,0.0002,0.0191,0.0476,0.0285
34,Shannon FIR,0.0051,0.0003,0.0088,0.0506,0.0418
34,Skopje FIR,0.0076,0.0029,0.0071,0.0253,0.0183
34,Sofia FIR,0.0029,0.0004,0.0048,0.0138,0.009
34,Sweden FIR,0.0074,0.0006,0.0092,0.0327,0.0235
34,Switzerland FIR,0.0028,0.0001,0.0128,0.0424,0.0297
34,Tallinn FIR,0.0028,0.0003,0.0214,0.0444,0.0231
34,Tirana FIR,0.0115,0.0037,0.0175,0.042,0.0244
34,Vilnius FIR,0.0171,0.0046,0.0186,0.0676,0.0491
34,Warszawa FIR,0.0217,0.0044,0.0294,0.0857,0.0563
34,Wien FIR,0.0117,0.0003,0.0219,0.0812,0.0593
34,Zagreb FIR,0.0144,0.0029,0.0313,0.0893,0.058
35,Global,0.021,0.005,0.0171,0.0778,0.0607
35,Europe,0.0128,0.0022,0.0225,0.0615,0.0389
35,European Airspace,0.0106,0.002,0.0162,0.0468,0.0306
35,Africa Middle East,0.0159,0.0056,0.0068,0.0441,0.0372
35,East Asia,0.0184,0.0048,0.0178,0.0749,0.057
35,Southeast Asia,0.0534,0.0168,0.0403,0.1787,0.1384
35,India,0.0296,0.0072,0.0258,0.1235,0.0977
35,China,0.0125,0.0029,0.01,0.052,0.042
35,Latin America,0.0171,0.0044,0.0158,0.0645,0.0487
35,USA,0.0074,0.0019,0.0131,0.0426,0.0295
35,North Atlantic,0.0175,0.0037,0.0271,0.0775,0.0503
35,North Pacific,0.028,0.0061,0.0311,0.1078,0.0768
35,Amsterdam FIR,0.0206,0.0061,0.0359,0.0884,0.0524
35,Athinai FIR,0.0003,0.0,0.0021,0.0046,0.0025
35,Barcelona FIR,0.0099,0.0028,0.019,0.0475,0.0285
35,Beograd FIR,0.0065,0.0008,0.0154,0.0445,0.0291
35,Bordeaux FIR,0.0158,0.0027,0.0264,0.0933,0.0669
35,Bratislava  FIR,0.028,0.0031,0.021,0.0875,0.0665
35,Bremen FIR,0.0179,0.003,0.0408,0.09,0.0492
35,Brest FIR,0.0145,0.0014,0.0325,0.0766,0.0441
35,Brindisi FIR,0.0028,0.0004,0.0086,0.0203,0.0117
35,Brussels FIR,0.0183,0.0036,0.0325,0.0972,0.0648
35,Bucarest FIR,0.0124,0.0019,0.0226,0.069,0.0464
35,Budapest FIR,0.0203,0.0036,0.0231,0.0791,0.0559
35,Canarias FIR,0.0005,0.0002,0.0018,0.0039,0.0021
35,Chisinau FIR,0.0165,0.0009,0.0161,0.0722,0.0562
35,Copenhagen FIR,0.0223,0.004,0.0481,0.0986,0.0505
35,Helsinki FIR,0.0162,0.0034,0.0309,0.0914,0.0605
35,Langen FIR,0.0202,0.0042,0.036,0.0952,0.0592
35,Lisboa FIR,0.0091,0.002,0.0148,0.0454,0.0306
35,Ljubljana FIR,0.0178,0.0022,0.0278,0.0962,0.0684
35,London FIR,0.0189,0.0043,0.0249,0.0701,0.0452
35,Madrid FIR,0.0092,0.001,0.0177,0.0549,0.0372
35,Malta FIR,0.0009,0.0001,0.0014,0.0043,0.0029
35,Marseille FIR,0.0103,0.0031,0.0157,0.0457,0.03
35,Milano FIR,0.015,0.0031,0.0273,0.0759,0.0486
35,Munchen FIR,0.0142,0.0025,0.0396,0.0924,0.0528
35,Paris FIR,0.0143,0.0021,0.0368,0.0981,0.0613
35,Polaris FIR,0.0194,0.0017,0.0314,0.092,0.0607
35,Praha FIR,0.012,0.0015,0.034,0.0906,0.0565
35,Reims FIR,0.0166,0.0022,0.033,0.0769,0.0439
35,Reykjavik FIR,0.0171,0.0009,0.0252,0.0836,0.0585
35,Riga FIR,0.0206,0.006,0.0528,0.1098,0.057
35,Roma FIR,0.0054,0.001,0.0141,0.031,0.0169
35,Santa Maria FIR,0.0086,0.0028,0.0121,0.0364,0.0243
35,Sarajevo FIR,0.0081,0.0006,0.017,0.05,0.033
35,Scottish FIR,0.0151,0.0013,0.0257,0.0774,0.0517
35,Shannon FIR,0.0119,0.0015,0.0154,0.0513,0.036
35,Skopje FIR,0.0012,0.0,0.0059,0.0149,0.009
35,Sofia FIR,0.0024,0.0002,0.0106,0.0279,0.0173
35,Sweden FIR,0.0245,0.0065,0.0335,0.0857,0.0523
35,Switzerland FIR,0.0096,0.0008,0.025,0.0704,0.0454
35,Tallinn FIR,0.0198,0.0051,0.0505,0.1015,0.051
35,Tirana FIR,0.0019,0.0,0.0091,0.0176,0.0085
35,Vilnius FIR,0.0056,0.0005,0.0314,0.0693,0.0379
35,Warszawa FIR,0.0165,0.0015,0.0309,0.0835,0.0526
35,Wien FIR,0.0154,0.0011,0.0341,0.0986,0.0645
35,Zagreb FIR,0.0108,0.0016,0.0184,0.0538,0.0354
36,Global,0.0198,0.0047,0.0162,0.0733,0.0571
36,Europe,0.0084,0.0011,0.0145,0.0446,0.0301
36,European Airspace,0.0074,0.0013,0.0104,0.0329,0.0224
36,Africa Middle East,0.0087,0.0026,0.005,0.03,0.025
36,East Asia,0.0185,0.0049,0.0188,0.0773,0.0585
36,Southeast Asia,0.0443,0.0151,0.0327,0.1374,0.1047
36,India,0.0358,0.0102,0.0267,0.1292,0.1025
36,China,0.0144,0.003,0.0142,0.0638,0.0497
36,Latin America,0.0172,0.005,0.0162,0.0655,0.0494
36,USA,0.0077,0.0017,0.0141,0.0458,0.0316
36,North Atlantic,0.0199,0.0049,0.0237,0.0806,0.0568
36,North Pacific,0.0163,0.0036,0.0199,0.0668,0.0469
36,Amsterdam FIR,0.0222,0.0037,0.0347,0.104,0.0693
36,Athinai FIR,0.0012,0.0002,0.0037,0.0089,0.0052
36,Barcelona FIR,0.0022,0.0001,0.0084,0.0228,0.0144
36,Beograd FIR,0.0039,0.0001,0.0146,0.0368,0.0222
