week,region,FL270-290,FL300-320,FL330-350,FL360-380,FL390-410,FL420-440
26,Bratislava  FIR,0.0,0.0,0.0213,0.0246,0.0004,0.0
26,Bremen FIR,0.0,0.0026,0.0259,0.0105,0.0,0.0
26,Brest FIR,0.0,0.0017,0.0386,0.0241,0.0028,0.0
26,Brindisi FIR,0.0,0.0002,0.0021,0.0007,0.0,0.0
26,Brussels FIR,0.0,0.0008,0.0221,0.0084,0.0001,0.0
26,Bucarest FIR,0.0,0.0,0.022,0.0111,0.0,0.0
26,Budapest FIR,0.0,0.0004,0.0352,0.0215,0.0,0.0
26,Canarias FIR,0.0,0.0,0.0,0.0,0.0,0.0
26,Chisinau FIR,0.0,0.0,0.0009,0.0001,0.0,0.0
26,Copenhagen FIR,0.0,0.0008,0.021,0.0033,0.0,0.0
26,Helsinki FIR,0.0,0.0055,0.0298,0.0136,0.0001,0.0
26,Langen FIR,0.0,0.0008,0.0235,0.0122,0.0003,0.0
26,Lisboa FIR,0.0,0.0006,0.0115,0.0071,0.0004,0.0002
26,Ljubljana FIR,0.0,0.0022,0.0327,0.0024,0.0001,0.0
26,London FIR,0.0,0.0008,0.0152,0.0017,0.0,0.0
26,Madrid FIR,0.0,0.0,0.0153,0.0181,0.0034,0.0
26,Malta FIR,0.0,0.0,0.0001,0.0,0.0,0.0
26,Marseille FIR,0.0,0.0006,0.016,0.0091,0.0,0.0
26,Milano FIR,0.0,0.0003,0.011,0.01,0.0001,0.0
26,Munchen FIR,0.0,0.0014,0.0348,0.0183,0.0006,0.0
26,Paris FIR,0.0,0.0003,0.0219,0.0104,0.0,0.0
26,Polaris FIR,0.0,0.0014,0.0107,0.0036,0.0,0.0
26,Praha FIR,0.0,0.0002,0.0271,0.0175,0.0002,0.0
26,Reims FIR,0.0,0.0006,0.0157,0.0094,0.0006,0.0
26,Reykjavik FIR,0.0007,0.0019,0.0069,0.002,0.0,0.0
26,Riga FIR,0.0,0.001,0.02,0.0329,0.0115,0.0
26,Roma FIR,0.0,0.0,0.0026,0.0007,0.0,0.0
26,Santa Maria FIR,0.0,0.0,0.0031,0.0159,0.0189,0.0093
26,Sarajevo FIR,0.0,0.0001,0.0188,0.0034,0.0,0.0
26,Scottish FIR,0.0,0.0008,0.0084,0.0038,0.0,0.0
26,Shannon FIR,0.0,0.005,0.0263,0.011,0.0002,0.0
26,Skopje FIR,0.0,0.0,0.0052,0.0004,0.0,0.0
26,Sofia FIR,0.0,0.0,0.01,0.0038,0.0,0.0
26,Sweden FIR,0.0,0.0018,0.0211,0.01,0.0,0.0
26,Switzerland FIR,0.0,0.0,0.023,0.0066,0.0005,0.0
26,Tallinn FIR,0.0,0.0033,0.0301,0.0271,0.0041,0.0
26,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
26,Vilnius FIR,0.0,0.0,0.0223,0.0375,0.0119,0.0
26,Warszawa FIR,0.0,0.0,0.028,0.0262,0.0008,0.0
26,Wien FIR,0.0,0.0007,0.0249,0.0175,0.0007,0.0
26,Zagreb FIR,0.0,0.0005,0.0211,0.0054,0.0,0.0
27,Global,0.0097,0.0173,0.0195,0.0205,0.0288,0.0323
27,Europe,0.0018,0.0049,0.0197,0.0107,0.0033,0.0003
27,European Airspace,0.0016,0.0053,0.0134,0.0084,0.0033,0.0003
27,Africa Middle East,0.0,0.0003,0.001,0.0186,0.0427,0.0559
27,East Asia,0.0,0.0,0.0006,0.0063,0.0309,0.0566
27,Southeast Asia,0.0,0.0,0.0,0.0196,0.0956,0.1444
27,India,0.0,0.0,0.0,0.0072,0.0745,0.1789
27,China,0.0,0.0001,0.0033,0.0089,0.0197,0.0594
27,Latin America,0.0127,0.0093,0.0067,0.0091,0.0216,0.0228
27,USA,0.0,0.0007,0.0016,0.0051,0.0161,0.0173
27,North Atlantic,0.0019,0.0068,0.0172,0.025,0.0177,0.0033
27,North Pacific,0.0,0.0018,0.0121,0.0488,0.0589,0.0217
27,Amsterdam FIR,0.0,0.006,0.0415,0.0083,0.0,0.0
27,Athinai FIR,0.0,0.0003,0.0028,0.0,0.0,0.0
27,Barcelona FIR,0.0,0.0,0.004,0.0007,0.0009,0.0001
27,Beograd FIR,0.0,0.0011,0.014,0.0066,0.0004,0.0
27,Bordeaux FIR,0.0,0.0032,0.0282,0.0193,0.0067,0.0
27,Bratislava  FIR,0.0,0.0001,0.0217,0.0113,0.0,0.0
27,Bremen FIR,0.0002,0.0112,0.036,0.0026,0.0,0.0
27,Brest FIR,0.0,0.0041,0.0376,0.063,0.0374,0.004
27,Brindisi FIR,0.0,0.0033,0.0095,0.0001,0.0,0.0
27,Brussels FIR,0.0,0.0044,0.0473,0.0172,0.0,0.0
27,Bucarest FIR,0.0,0.0011,0.0224,0.0125,0.0002,0.0
27,Budapest FIR,0.0,0.0005,0.0304,0.0162,0.0003,0.0
27,Canarias FIR,0.0,0.0,0.0,0.0002,0.0,0.0001
27,Chisinau FIR,0.0,0.003,0.0191,0.0147,0.0,0.0
27,Copenhagen FIR,0.001,0.0161,0.0284,0.0,0.0,0.0
27,Helsinki FIR,0.0,0.0009,0.0075,0.0022,0.0,0.0
27,Langen FIR,0.0,0.0035,0.0336,0.0083,0.0,0.0
27,Lisboa FIR,0.0,0.0,0.0001,0.0,0.0,0.0
27,Ljubljana FIR,0.0,0.0039,0.0207,0.0153,0.0006,0.0
27,London FIR,0.0013,0.0052,0.0424,0.0195,0.0051,0.0002
27,Madrid FIR,0.0,0.0001,0.0075,0.0065,0.0011,0.0002
27,Malta FIR,0.0,0.0,0.0001,0.0,0.0,0.0
27,Marseille FIR,0.0,0.0017,0.014,0.011,0.0018,0.0
27,Milano FIR,0.0,0.0029,0.027,0.0213,0.0009,0.0
27,Munchen FIR,0.0,0.0061,0.0475,0.0063,0.0,0.0
27,Paris FIR,0.0,0.0091,0.0547,0.0227,0.0019,0.0
27,Polaris FIR,0.0092,0.011,0.0051,0.0,0.0,0.0
27,Praha FIR,0.0,0.0022,0.0296,0.0077,0.0,0.0
27,Reims FIR,0.0,0.0076,0.0325,0.0082,0.0001,0.0
27,Reykjavik FIR,0.0107,0.0366,0.0248,0.0002,0.0,0.0
27,Riga FIR,0.0,0.0036,0.044,0.013,0.0,0.0
27,Roma FIR,0.0,0.0005,0.0032,0.0006,0.0,0.0
27,Santa Maria FIR,0.0,0.0,0.0023,0.0044,0.0013,0.0004
27,Sarajevo FIR,0.0,0.001,0.0123,0.0062,0.0004,0.0
27,Scottish FIR,0.0205,0.0233,0.0264,0.0005,0.0,0.0
27,Shannon FIR,0.0018,0.0019,0.0296,0.034,0.0055,0.0
27,Skopje FIR,0.0,0.0046,0.0144,0.0002,0.0,0.0
27,Sofia FIR,0.0,0.0019,0.0146,0.0084,0.0,0.0
27,Sweden FIR,0.0006,0.0079,0.0077,0.001,0.0,0.0
27,Switzerland FIR,0.0,0.0053,0.04,0.0184,0.0002,0.0
27,Tallinn FIR,0.0,0.0025,0.0187,0.0045,0.0,0.0
27,Tirana FIR,0.0,0.003,0.0149,0.0002,0.0,0.0
27,Vilnius FIR,0.0,0.0035,0.0561,0.0156,0.0,0.0
27,Warszawa FIR,0.0,0.0017,0.0295,0.0076,0.0,0.0
27,Wien FIR,0.0,0.0017,0.034,0.0202,0.0002,0.0
27,Zagreb FIR,0.0,0.0026,0.0136,0.0029,0.0002,0.0
28,Global,0.0107,0.0174,0.0216,0.0216,0.0284,0.0319
28,Europe,0.0005,0.0041,0.0182,0.0069,0.0004,0.0
28,European Airspace,0.0006,0.0041,0.0155,0.0078,0.0004,0.0001
28,Africa Middle East,0.0,0.0002,0.0012,0.0128,0.0279,0.0303
28,East Asia,0.0,0.0,0.0009,0.0069,0.0282,0.0633
28,Southeast Asia,0.0,0.0,0.0,0.0225,0.1102,0.179
28,India,0.0,0.0,0.0,0.0066,0.0687,0.1458
28,China,0.0,0.0,0.0045,0.0101,0.0183,0.0565
28,Latin America,0.0056,0.01,0.0147,0.0138,0.0204,0.0284
28,USA,0.0,0.0001,0.001,0.0052,0.0117,0.0115
28,North Atlantic,0.0006,0.0103,0.035,0.0296,0.0066,0.0031
28,North Pacific,0.0,0.0021,0.021,0.0714,0.0809,0.0401
28,Amsterdam FIR,0.0,0.0079,0.0188,0.0035,0.0,0.0
28,Athinai FIR,0.0,0.0,0.0,0.0,0.0,0.0
28,Barcelona FIR,0.0,0.0,0.0003,0.0001,0.0,0.0
28,Beograd FIR,0.0,0.0,0.0,0.0,0.0,0.0
28,Bordeaux FIR,0.0,0.0,0.0137,0.0111,0.0017,0.0
28,Bratislava  FIR,0.0,0.0,0.0091,0.0125,0.0,0.0
28,Bremen FIR,0.0,0.0019,0.0186,0.0083,0.0,0.0
28,Brest FIR,0.0,0.0006,0.0398,0.0056,0.0001,0.0
28,Brindisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
28,Brussels FIR,0.0,0.0027,0.0279,0.0056,0.0,0.0
28,Bucarest FIR,0.0,0.0,0.0005,0.0002,0.0,0.0
28,Budapest FIR,0.0,0.0,0.0054,0.0029,0.0,0.0
28,Canarias FIR,0.0,0.0,0.0,0.0,0.0,0.0
28,Chisinau FIR,0.0,0.0,0.0022,0.0,0.0,0.0
28,Copenhagen FIR,0.0007,0.0012,0.025,0.0057,0.0,0.0
28,Helsinki FIR,0.0012,0.0009,0.0235,0.0149,0.0001,0.0
28,Langen FIR,0.0,0.0005,0.0192,0.0042,0.0,0.0
28,Lisboa FIR,0.0,0.0,0.0017,0.0101,0.0031,0.0
28,Ljubljana FIR,0.0,0.0,0.0016,0.0018,0.0,0.0
28,London FIR,0.0003,0.0111,0.0354,0.0022,0.0,0.0
28,Madrid FIR,0.0,0.0001,0.0099,0.0119,0.001,0.0
28,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
28,Marseille FIR,0.0,0.0,0.0073,0.0068,0.001,0.0
28,Milano FIR,0.0,0.0,0.0101,0.0128,0.0025,0.0
28,Munchen FIR,0.0,0.0,0.0254,0.0111,0.0,0.0
28,Paris FIR,0.0,0.0008,0.021,0.0018,0.0,0.0
28,Polaris FIR,0.0065,0.007,0.0248,0.0047,0.0,0.0
28,Praha FIR,0.0,0.0,0.0175,0.0175,0.0001,0.0
28,Reims FIR,0.0,0.0,0.0237,0.0075,0.0,0.0
28,Reykjavik FIR,0.0043,0.0269,0.0686,0.0309,0.0007,0.0
28,Riga FIR,0.0,0.0044,0.0274,0.0207,0.0,0.0
28,Roma FIR,0.0,0.0,0.0001,0.0004,0.0,0.0
28,Santa Maria FIR,0.0,0.0001,0.0019,0.0054,0.0023,0.0009
28,Sarajevo FIR,0.0,0.0,0.0006,0.0001,0.0,0.0
28,Scottish FIR,0.0046,0.029,0.0604,0.0136,0.0,0.0
28,Shannon FIR,0.001,0.0275,0.0383,0.0002,0.0,0.0
28,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
28,Sofia FIR,0.0,0.0,0.0,0.0,0.0,0.0
28,Sweden FIR,0.0017,0.004,0.0301,0.0084,0.0,0.0
28,Switzerland FIR,0.0,0.0,0.0192,0.0194,0.0023,0.0
28,Tallinn FIR,0.0,0.0065,0.0288,0.0193,0.0,0.0
28,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
28,Vilnius FIR,0.0,0.0003,0.0221,0.0179,0.0003,0.0
28,Warszawa FIR,0.0,0.0,0.0127,0.0269,0.0001,0.0
28,Wien FIR,0.0,0.0,0.0101,0.0093,0.0001,0.0
28,Zagreb FIR,0.0,0.0,0.0003,0.0004,0.0,0.0
29,Global,0.0087,0.0165,0.02,0.0179,0.0272,0.0319
29,Europe,0.0,0.0038,0.0201,0.014,0.0004,0.0
29,European Airspace,0.0001,0.0037,0.0168,0.0095,0.0003,0.0003
29,Africa Middle East,0.0,0.0008,0.0013,0.0098,0.0352,0.0389
29,East Asia,0.0,0.0,0.0002,0.0063,0.0442,0.0823
29,Southeast Asia,0.0,0.0,0.0,0.015,0.0888,0.1565
29,India,0.0,0.0,0.0,0.0021,0.0543,0.1478
29,China,0.0,0.0,0.0023,0.0062,0.0172,0.0578
29,Latin America,0.0042,0.0153,0.0212,0.0107,0.0119,0.0164
29,USA,0.0,0.0,0.002,0.0098,0.0117,0.0048
29,North Atlantic,0.0005,0.0075,0.0253,0.0215,0.0045,0.0012
29,North Pacific,0.0004,0.004,0.0206,0.0518,0.0528,0.0269
29,Amsterdam FIR,0.0,0.0004,0.0195,0.0135,0.0,0.0
29,Athinai FIR,0.0,0.0,0.0,0.0,0.0,0.0
29,Barcelona FIR,0.0,0.0,0.0,0.0003,0.0,0.0
29,Beograd FIR,0.0,0.0,0.0006,0.0025,0.0,0.0
29,Bordeaux FIR,0.0,0.0,0.01,0.0182,0.0002,0.0
29,Bratislava  FIR,0.0,0.0,0.0165,0.0263,0.0001,0.0
29,Bremen FIR,0.0,0.0012,0.0456,0.0119,0.0,0.0
29,Brest FIR,0.0,0.0006,0.0256,0.0427,0.0029,0.0
29,Brindisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
29,Brussels FIR,0.0,0.0027,0.04,0.0391,0.0001,0.0
29,Bucarest FIR,0.0,0.0,0.0033,0.0037,0.0,0.0
29,Budapest FIR,0.0,0.0,0.0058,0.0119,0.0,0.0
29,Canarias FIR,0.0,0.0,0.0,0.0,0.0,0.0
29,Chisinau FIR,0.0,0.0,0.0167,0.0028,0.0,0.0
29,Copenhagen FIR,0.0,0.0025,0.0158,0.0033,0.0,0.0
29,Helsinki FIR,0.0001,0.0068,0.0218,0.0072,0.0,0.0
29,Langen FIR,0.0,0.0002,0.029,0.0222,0.0,0.0
29,Lisboa FIR,0.0,0.0,0.0021,0.0067,0.0001,0.0
29,Ljubljana FIR,0.0,0.0,0.0043,0.0069,0.0001,0.0
29,London FIR,0.0,0.0064,0.0467,0.0298,0.0002,0.0
29,Madrid FIR,0.0,0.0,0.0071,0.0131,0.0005,0.0
29,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
29,Marseille FIR,0.0,0.0,0.0052,0.0078,0.0,0.0
29,Milano FIR,0.0,0.0,0.0014,0.0021,0.0,0.0
29,Munchen FIR,0.0,0.0,0.0228,0.0157,0.0,0.0
29,Paris FIR,0.0,0.0011,0.0355,0.0376,0.002,0.0
29,Polaris FIR,0.0,0.011,0.0411,0.0203,0.0006,0.0
29,Praha FIR,0.0,0.0,0.0274,0.0243,0.0,0.0
29,Reims FIR,0.0,0.0,0.0139,0.0118,0.0,0.0
29,Reykjavik FIR,0.002,0.0191,0.0481,0.0129,0.0,0.0
29,Riga FIR,0.0,0.0007,0.0097,0.0078,0.0,0.0
29,Roma FIR,0.0,0.0,0.0,0.0,0.0,0.0
29,Santa Maria FIR,0.0,0.0,0.0019,0.0065,0.0014,0.0002
29,Sarajevo FIR,0.0,0.0,0.0008,0.0026,0.0,0.0
29,Scottish FIR,0.0,0.0335,0.0693,0.025,0.0001,0.0
29,Shannon FIR,0.0,0.0075,0.0622,0.0276,0.0011,0.0
29,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
29,Sofia FIR,0.0,0.0,0.0,0.0,0.0,0.0
29,Sweden FIR,0.0001,0.0067,0.0208,0.0038,0.0,0.0
29,Switzerland FIR,0.0,0.0,0.0111,0.0025,0.0,0.0
29,Tallinn FIR,0.0,0.0026,0.009,0.0016,0.0,0.0
29,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
29,Vilnius FIR,0.0,0.0013,0.009,0.0108,0.0,0.0
29,Warszawa FIR,0.0,0.0012,0.0288,0.0135,0.0,0.0
29,Wien FIR,0.0,0.0,0.0143,0.0219,0.0002,0.0
29,Zagreb FIR,0.0,0.0,0.0009,0.0015,0.0,0.0
30,Global,0.0119,0.0182,0.0194,0.0182,0.026,0.0327
30,Europe,0.0006,0.0023,0.0136,0.0159,0.0018,0.0
30,European Airspace,0.0011,0.0059,0.0139,0.0092,0.0007,0.0004
30,Africa Middle East,0.0001,0.0003,0.0006,0.0108,0.0283,0.0388
30,East Asia,0.0,0.0,0.0001,0.006,0.05,0.107
30,Southeast Asia,0.0,0.0,0.0,0.0111,0.0784,0.1468
30,India,0.0,0.0,0.0,0.0031,0.0559,0.1408
30,China,0.0,0.0,0.0014,0.0041,0.0175,0.0726
30,Latin America,0.0046,0.0091,0.0108,0.0057,0.0107,0.0163
30,USA,0.0,0.0003,0.0029,0.0122,0.0161,0.0095
30,North Atlantic,0.0018,0.0088,0.0237,0.0255,0.0057,0.0001
30,North Pacific,0.0001,0.0013,0.02,0.0675,0.0705,0.0299
30,Amsterdam FIR,0.0,0.0005,0.0328,0.018,0.0002,0.0
30,Athinai FIR,0.0,0.0,0.0,0.0,0.0,0.0
30,Barcelona FIR,0.0,0.0,0.0,0.0,0.0,0.0
30,Beograd FIR,0.0,0.0,0.005,0.0016,0.0,0.0
30,Bordeaux FIR,0.0,0.0,0.0028,0.0077,0.0017,0.0
30,Bratislava  FIR,0.0,0.0003,0.0191,0.0046,0.0,0.0
30,Bremen FIR,0.0,0.0021,0.0312,0.0166,0.0003,0.0
30,Brest FIR,0.0,0.0,0.0189,0.0576,0.012,0.0
30,Brindisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
30,Brussels FIR,0.0,0.0007,0.0411,0.0602,0.0033,0.0
30,Bucarest FIR,0.0,0.0002,0.0145,0.0058,0.0,0.0
30,Budapest FIR,0.0,0.0,0.0184,0.0031,0.0,0.0
30,Canarias FIR,0.0,0.0,0.0,0.0,0.0,0.0
30,Chisinau FIR,0.0,0.0001,0.0211,0.0015,0.0,0.0
30,Copenhagen FIR,0.0001,0.003,0.0206,0.0019,0.0,0.0
30,Helsinki FIR,0.0,0.0158,0.0439,0.0137,0.0,0.0
30,Langen FIR,0.0,0.0,0.0305,0.0487,0.0052,0.0
30,Lisboa FIR,0.0,0.0,0.0005,0.0047,0.0008,0.0
30,Ljubljana FIR,0.0,0.0,0.01,0.0,0.0,0.0
30,London FIR,0.0005,0.0018,0.0207,0.0264,0.0013,0.0
30,Madrid FIR,0.0,0.0,0.0014,0.0081,0.0007,0.0
30,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
30,Marseille FIR,0.0,0.0,0.0003,0.0014,0.0,0.0
30,Milano FIR,0.0,0.0,0.0011,0.001,0.0,0.0
30,Munchen FIR,0.0,0.0006,0.0288,0.0395,0.0038,0.0
30,Paris FIR,0.0,0.0002,0.0255,0.073,0.0147,0.0
30,Polaris FIR,0.0034,0.0177,0.0267,0.002,0.0,0.0
30,Praha FIR,0.0,0.0026,0.0285,0.0284,0.0007,0.0
30,Reims FIR,0.0,0.0,0.0142,0.0473,0.013,0.0
30,Reykjavik FIR,0.0109,0.0372,0.0254,0.0022,0.0,0.0
30,Riga FIR,0.0,0.0177,0.082,0.0169,0.0,0.0
30,Roma FIR,0.0,0.0,0.0,0.0,0.0,0.0
30,Santa Maria FIR,0.0,0.0,0.0006,0.0033,0.0008,0.0
30,Sarajevo FIR,0.0,0.0,0.0004,0.0,0.0,0.0
30,Scottish FIR,0.0042,0.0147,0.0326,0.0158,0.0002,0.0
30,Shannon FIR,0.0005,0.0034,0.0337,0.0543,0.0028,0.0
30,Skopje FIR,0.0,0.0,0.0,0.0003,0.0,0.0
30,Sofia FIR,0.0,0.0,0.0053,0.0036,0.0,0.0
30,Sweden FIR,0.0006,0.0314,0.0708,0.0107,0.0,0.0
30,Switzerland FIR,0.0,0.0,0.0047,0.0215,0.0009,0.0
30,Tallinn FIR,0.0,0.0116,0.0522,0.0079,0.0,0.0
30,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
30,Vilnius FIR,0.0,0.0169,0.0814,0.0224,0.0,0.0
30,Warszawa FIR,0.0,0.0041,0.0351,0.0247,0.0008,0.0
30,Wien FIR,0.0,0.0024,0.0221,0.0119,0.0,0.0
30,Zagreb FIR,0.0,0.0,0.0015,0.0002,0.0,0.0
31,Global,0.0104,0.0145,0.0176,0.0193,0.026,0.0311
31,Europe,0.0,0.0018,0.0242,0.0187,0.0011,0.0
31,European Airspace,0.0001,0.0047,0.0198,0.0098,0.0006,0.0005
31,Africa Middle East,0.0,0.0002,0.0006,0.0117,0.0243,0.0345
31,East Asia,0.0,0.0,0.0001,0.0024,0.0381,0.0727
31,Southeast Asia,0.0,0.0,0.0,0.0153,0.0713,0.1186
31,India,0.0,0.0,0.0,0.0064,0.0691,0.1727
31,China,0.0,0.0001,0.002,0.0049,0.0181,0.055
31,Latin America,0.0058,0.0115,0.0264,0.0292,0.023,0.0195
31,USA,0.0,0.0,0.0017,0.0114,0.0146,0.0093
31,North Atlantic,0.0,0.0017,0.021,0.0346,0.0095,0.0024
31,North Pacific,0.0007,0.0041,0.0217,0.0656,0.0627,0.0279
31,Amsterdam FIR,0.0,0.0025,0.0432,0.024,0.0042,0.0
31,Athinai FIR,0.0,0.0,0.0,0.0,0.0,0.0
31,Barcelona FIR,0.0,0.0,0.0,0.0,0.0,0.0
31,Beograd FIR,0.0,0.0005,0.0029,0.0017,0.0,0.0
31,Bordeaux FIR,0.0,0.0,0.0043,0.0047,0.0,0.0
31,Bratislava  FIR,0.0,0.0004,0.0367,0.045,0.0001,0.0
31,Bremen FIR,0.0,0.0017,0.0561,0.0296,0.0002,0.0
31,Brest FIR,0.0,0.0,0.0168,0.0306,0.0009,0.0
31,Brindisi FIR,0.0,0.0,0.0002,0.0001,0.0,0.0
31,Brussels FIR,0.0,0.0008,0.0477,0.0607,0.022,0.0
31,Bucarest FIR,0.0,0.0004,0.0162,0.018,0.0,0.0
31,Budapest FIR,0.0,0.0009,0.0227,0.0197,0.0,0.0
31,Canarias FIR,0.0,0.0,0.0,0.0,0.0,0.0004
31,Chisinau FIR,0.0,0.0,0.0315,0.0274,0.0,0.0
31,Copenhagen FIR,0.0,0.0132,0.0671,0.0194,0.0,0.0
31,Helsinki FIR,0.0001,0.0232,0.0517,0.0073,0.0,0.0
31,Langen FIR,0.0,0.0013,0.0436,0.04,0.0027,0.0
31,Lisboa FIR,0.0,0.0,0.0005,0.0,0.0,0.0
31,Ljubljana FIR,0.0,0.0,0.003,0.0016,0.0,0.0
31,London FIR,0.0,0.0019,0.0568,0.0678,0.0064,0.0
31,Madrid FIR,0.0,0.0,0.0015,0.0012,0.0,0.0
31,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
31,Marseille FIR,0.0,0.0,0.0019,0.0031,0.0,0.0
31,Milano FIR,0.0,0.0001,0.0078,0.0115,0.0001,0.0
31,Munchen FIR,0.0,0.0001,0.0396,0.0444,0.0002,0.0
31,Paris FIR,0.0,0.0001,0.0315,0.0547,0.0063,0.0
31,Polaris FIR,0.0001,0.0125,0.0424,0.0098,0.0,0.0
31,Praha FIR,0.0,0.001,0.0503,0.0616,0.0013,0.0
31,Reims FIR,0.0,0.0001,0.0324,0.0538,0.0063,0.0
31,Reykjavik FIR,0.0005,0.0163,0.0431,0.0102,0.0,0.0
31,Riga FIR,0.0,0.0078,0.0257,0.0031,0.0,0.0
31,Roma FIR,0.0,0.0,0.0001,0.0005,0.0,0.0
31,Santa Maria FIR,0.0,0.0,0.0014,0.0034,0.0015,0.0001
31,Sarajevo FIR,0.0,0.0,0.001,0.0004,0.0,0.0
31,Scottish FIR,0.0,0.0064,0.0718,0.0284,0.0002,0.0
31,Shannon FIR,0.0,0.0009,0.0513,0.0673,0.0039,0.0
31,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
31,Sofia FIR,0.0,0.0001,0.0004,0.0,0.0,0.0
31,Sweden FIR,0.0,0.0155,0.0441,0.0038,0.0,0.0
31,Switzerland FIR,0.0,0.0002,0.0176,0.0256,0.0018,0.0
31,Tallinn FIR,0.0,0.0276,0.0306,0.0025,0.0,0.0
31,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
31,Vilnius FIR,0.0,0.0142,0.0476,0.0056,0.0,0.0
31,Warszawa FIR,0.0,0.0026,0.0635,0.0314,0.0,0.0
31,Wien FIR,0.0,0.0,0.0231,0.0215,0.0004,0.0
31,Zagreb FIR,0.0,0.0,0.0026,0.0007,0.0,0.0
32,Global,0.0107,0.0162,0.0184,0.0167,0.0245,0.0297
32,Europe,0.0,0.0012,0.0211,0.0187,0.0015,0.0
32,European Airspace,0.0005,0.0063,0.019,0.009,0.0005,0.0002
32,Africa Middle East,0.0,0.0001,0.0018,0.0091,0.0219,0.0256
32,East Asia,0.0,0.0,0.0004,0.0021,0.033,0.0705
32,Southeast Asia,0.0,0.0,0.0,0.0289,0.1125,0.1554
32,India,0.0,0.0,0.0,0.0064,0.0639,0.156
32,China,0.0,0.0003,0.0046,0.0039,0.0213,0.0608
32,Latin America,0.0052,0.0083,0.0088,0.0093,0.0197,0.025
32,USA,0.0,0.0003,0.0014,0.0047,0.0109,0.01
32,North Atlantic,0.0027,0.0078,0.0204,0.024,0.0049,0.003
32,North Pacific,0.0003,0.0027,0.0154,0.0486,0.0457,0.0167
32,Amsterdam FIR,0.0,0.0048,0.0885,0.0667,0.004,0.0
32,Athinai FIR,0.0,0.0,0.0,0.0,0.0,0.0
32,Barcelona FIR,0.0,0.0,0.0005,0.0,0.0,0.0
32,Beograd FIR,0.0,0.0,0.0036,0.0012,0.0,0.0
32,Bordeaux FIR,0.0,0.0,0.0239,0.0237,0.0,0.0
32,Bratislava  FIR,0.0,0.0008,0.0163,0.0052,0.0,0.0
32,Bremen FIR,0.0,0.0025,0.0464,0.0252,0.0002,0.0
32,Brest FIR,0.0,0.0006,0.0385,0.0343,0.0,0.0
32,Brindisi FIR,0.0,0.0,0.0002,0.0,0.0,0.0
32,Brussels FIR,0.0,0.0007,0.0561,0.0686,0.0075,0.0
32,Bucarest FIR,0.0,0.0015,0.0128,0.0025,0.0,0.0
32,Budapest FIR,0.0,0.0,0.0063,0.0042,0.0,0.0
32,Canarias FIR,0.0,0.0,0.0,0.0,0.0,0.0
32,Chisinau FIR,0.0,0.0016,0.0258,0.0073,0.0,0.0
32,Copenhagen FIR,0.0,0.0126,0.0666,0.0482,0.0064,0.0
32,Helsinki FIR,0.004,0.0295,0.049,0.0044,0.0,0.0
32,Langen FIR,0.0,0.0006,0.0246,0.0454,0.0164,0.0
32,Lisboa FIR,0.0,0.0,0.0003,0.0001,0.0,0.0
32,Ljubljana FIR,0.0,0.0,0.0133,0.0077,0.0,0.0
32,London FIR,0.0,0.0022,0.0421,0.041,0.0011,0.0
32,Madrid FIR,0.0,0.0,0.0025,0.0035,0.0,0.0
32,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
32,Marseille FIR,0.0,0.0,0.0047,0.0131,0.0,0.0
32,Milano FIR,0.0,0.0,0.0253,0.0322,0.0048,0.0
32,Munchen FIR,0.0,0.0003,0.0186,0.0314,0.0108,0.0
32,Paris FIR,0.0,0.0004,0.0538,0.0444,0.0012,0.0
32,Polaris FIR,0.0012,0.0191,0.06,0.0168,0.0003,0.0
32,Praha FIR,0.0,0.0005,0.0122,0.0158,0.0008,0.0
32,Reims FIR,0.0,0.0,0.0252,0.0313,0.0062,0.0
32,Reykjavik FIR,0.0037,0.0265,0.0499,0.013,0.0,0.0
32,Riga FIR,0.0,0.0063,0.0276,0.0012,0.0,0.0
32,Roma FIR,0.0,0.0,0.0024,0.0046,0.0,0.0
32,Santa Maria FIR,0.0,0.0,0.0018,0.0061,0.0013,0.0001
32,Sarajevo FIR,0.0,0.0,0.0009,0.0018,0.0,0.0
32,Scottish FIR,0.0001,0.0026,0.0187,0.0172,0.0036,0.0
32,Shannon FIR,0.0,0.0006,0.0352,0.0536,0.0023,0.0
32,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
32,Sofia FIR,0.0,0.0004,0.0009,0.0001,0.0,0.0
