,origin_airport,total_fuel_burn,total_contrail_energy_forcing,total_co2,total_co2_forcing_20,total_co2_forcing_100,gwp20,gwp100,contrail_co2_eq_20,contrail_co2_eq_100,contrail_impact_category,id,name,city,country,iata,lat,lon,altitude,tz_offset,dst,tz,type,source
466,LEZL,98845868.2459038,5.130684781913694e+17,313143710.6030233,1.2039363436894294e+17,4.432903692245599e+17,1.7898683927093342,0.4861119839290122,0.2802430149920351,0.07611145520806405,Average contrail climate impact,1253.0,Sevilla Airport,Sevilla,Spain,SVQ,37.417999267578125,-5.8931097984313965,112.0,1,E,Europe/Madrid,airport,OurAirports
467,LFAC,12949.953379427272,129114256689.9592,41025.452306025596,15772960265562.068,58076171689098.836,0.003438034896225642,0.0009337390229521913,7.052346833077838e-08,1.915353287620003e-08,Low contrail climate impact,1254.0,Calais-Dunkerque Airport,Calais,France,CQF,50.962100982666016,1.954759955406189,12.0,1,E,Europe/Paris,airport,OurAirports
468,LFAG,28898.35804872909,624822.665219739,91549.99829837376,35198014995691.72,129599385758195.44,7.455690879852502e-09,2.024897863959941e-09,3.4128424368184864e-13,9.268969799995663e-14,Low contrail climate impact,1255.0,Péronne-Saint-Quentin Airport,Peronne,France,\N,49.8685,3.02958,295.0,1,E,Europe/Paris,airport,OurAirports
469,LFAQ,90284.29098493907,0.0,286020.633840287,109965688106042.28,404894583821410.94,0.0,0.0,0.0,0.0,Low contrail climate impact,1258.0,Albert-Bray Airport,Albert,France,BYF,49.9715003967,2.69765996933,364.0,1,E,Europe/Paris,airport,OurAirports
470,LFAT,40413.84969110011,55368237197940.766,128031.07582140516,49223810053925.6,181242480533282.56,0.47242705507069055,0.1283068933657898,3.0242672053919367e-05,8.213634796462189e-06,Low contrail climate impact,1259.0,Le Touquet-Côte d'Opale Airport,Le Tourquet,France,LTQ,50.51739883422852,1.6205899715423584,36.0,1,E,Europe/Paris,airport,OurAirports
471,LFAV,280703.0050274216,883961254433816.2,889267.1199268716,341894462087801.2,1258858270448807.8,1.0859015515930157,0.2949209895803758,0.0004828282726546211,0.00013113176950506185,Low contrail climate impact,1260.0,Valenciennes-Denain Airport,Valenciennes,France,XVS,50.325801849365234,3.4612600803375244,177.0,1,E,Europe/Paris,airport,OurAirports
472,LFAY,939.8869564177089,0.0,2977.561877931302,1144776292495.984,4215075888688.142,0.0,0.0,0.0,0.0,Low contrail climate impact,1261.0,Amiens-Glisy Airport,Amiens,France,\N,49.873004,2.387074,208.0,1,E,Europe/Paris,airport,OurAirports
473,LFBA,111265.03387172676,34669106955944.44,352487.62730563036,135520098550561.73,498986136922570.44,0.10744550127421901,0.029181221368793565,1.893660490440677e-05,5.143009741083202e-06,Low contrail climate impact,1262.0,Agen-La Garenne Airport,Agen,France,AGF,44.17470169067383,0.5905560255050659,204.0,1,E,Europe/Paris,airport,OurAirports
474,LFBD,85789561.8815103,3.014684046253659e+17,271781332.0406247,1.0449113684893322e+17,3.84737240280591e+17,1.2117461227903783,0.32909923107602324,0.16466498767351567,0.04472151369769347,Low contrail climate impact,1264.0,Bordeaux-Mérignac Airport,Bordeaux,France,BOD,44.8283004761,-0.715556025505,162.0,1,E,Europe/Paris,airport,OurAirports
475,LFBE,2741634.6286988016,8523543198762017.0,8685498.503717804,3339293416287783.0,1.2295306302649578e+16,1.0720495916946788,0.2911589231988957,0.0046556425622877075,0.001264430195894048,Low contrail climate impact,1265.0,Bergerac-Roumanière Airport,Bergerac,France,EGC,44.82529830932617,0.5186110138893127,171.0,1,E,Europe/Paris,airport,OurAirports
476,LFBF,17566.64854687869,15581846492967.707,55651.14259651169,21396065407400.355,78780491876620.56,0.30586817727631843,0.08307101632845466,8.510956774669755e-06,2.3114984876659906e-06,Low contrail climate impact,1266.0,Toulouse-Francazal (BA 101) Air Base,Toulouse,France,\N,43.54560089111328,1.3674999475479126,535.0,1,E,Europe/Paris,airport,OurAirports
477,LFBG,1843.2064832444196,0.0,5839.278138918322,2245013689981.825,8266159193238.5205,0.0,0.0,0.0,0.0,Low contrail climate impact,1267.0,Cognac-Châteaubernard (BA 709) Air Base,Cognac,France,CNG,45.65829849243164,-0.3174999952316284,102.0,1,E,Europe/Paris,airport,OurAirports
478,LFBH,1857167.227060903,4395581315449326.0,5883505.775328942,2262017786525130.5,8328768419004666.0,0.8161492643807762,0.22165872066705167,0.002400909455257382,0.0006520651815983115,Low contrail climate impact,6493.0,La Rochelle-Île de Ré Airport,La Rochelle,France,LRH,46.17919921875,-1.1952799558639526,74.0,1,E,Europe/Paris,airport,OurAirports
479,LFBI,1049642.14196194,2350346885459057.0,3325266.3057354265,1278457405454949.2,4707290865273453.0,0.7721381155764985,0.20970569275316264,0.0012837824295502884,0.0003486636371164988,Low contrail climate impact,1268.0,Poitiers-Biard Airport,Poitiers,France,PIS,46.58769989013672,0.3066659867763519,423.0,1,E,Europe/Paris,airport,OurAirports
480,LFBK,2201.65992107717,0.0,6974.858629972476,2681607681198.1973,9873701922403.404,0.0,0.0,0.0,0.0,Low contrail climate impact,1269.0,Montluçon-Guéret Airport,Montlucon-gueret,France,MCU,46.222599029541016,2.363960027694702,1497.0,1,E,Europe/Paris,airport,OurAirports
481,LFBL,2804462.6348308506,9507239928526760.0,8884537.627144136,3415817525313504.0,1.2577068712451396e+16,1.1689853864821884,0.3174858038286853,0.0051929473258913155,0.001410357285100028,Low contrail climate impact,1270.0,Limoges Airport,Limoges,France,LIG,45.86280059814453,1.1794400215148926,1300.0,1,E,Europe/Paris,airport,OurAirports
482,LFBM,11198.089940366648,0.0,35475.54893108154,13639201818300.678,50219655230563.17,0.0,0.0,0.0,0.0,Low contrail climate impact,1271.0,Mont-de-Marsan (BA 118) Air Base,Mont-de-marsan,France,\N,43.911701,-0.5075,203.0,1,E,Europe/Paris,airport,OurAirports
483,LFBN,43679.894156373455,69851719509308.195,138377.9046873911,53201831292067.98,195889588021003.44,0.5514419613274383,0.14976662358779286,3.8153691582598134e-05,1.036219578209199e-05,Low contrail climate impact,1272.0,Niort-Souché Airport,Niort,France,NIT,46.313477,-0.394529,203.0,1,E,Europe/Paris,airport,OurAirports
484,LFBO,136122064.39909062,4.0152512348035475e+17,431234700.0163191,1.6579580251184605e+17,6.104615322611905e+17,1.01715815060939,0.27625090681323206,0.21931694497359713,0.059564488464420126,Low contrail climate impact,1273.0,Toulouse-Blagnac Airport,Toulouse,France,TLS,43.629101,1.36382,499.0,1,E,Europe/Paris,airport,OurAirports
485,LFBP,5568784.896530324,7324386756821249.0,17641910.552208066,6782744333271078.0,2.4974121394470916e+16,0.45353949474037764,0.12317720368517074,0.004000651599051692,0.0010865406047424482,Low contrail climate impact,1274.0,Pau Pyrénées Airport,Pau,France,PUF,43.380001068115234,-0.4186109900474548,616.0,1,E,Europe/Paris,airport,OurAirports
486,LFBR,1087.645666792393,0.0,3445.661472398301,1324745455267.878,4877723852032.3545,0.0,0.0,0.0,0.0,Low contrail climate impact,1275.0,Muret-Lherm Airport,La Rochelle,France,\N,43.44889831542969,1.2633299827575684,622.0,1,E,Europe/Paris,airport,OurAirports
487,LFBT,6366762.180403596,1.6379209290735562e+16,20169902.58751859,7754675553606553.0,2.8552780281061788e+16,0.8871122788508564,0.2409316302788121,0.008946484124306701,0.002429783756487842,Low contrail climate impact,1276.0,Tarbes-Lourdes-Pyrénées Airport,Tarbes,France,LDE,43.1786994934082,-0.0064389999024569,1260.0,1,E,Europe/Paris,airport,OurAirports
488,LFBU,24093.170527959883,40420663359225.945,76327.1642325769,29345327374895.09,108049740961956.83,0.5785138599407289,0.1571191051429934,2.2078161199259003e-05,5.996227871162388e-06,Low contrail climate impact,1277.0,Angoulême-Brie-Champniers Airport,Angouleme,France,ANG,45.72919845581055,0.2214560061693191,436.0,1,E,Europe/Paris,airport,OurAirports
489,LFBX,14893.148732370722,36953417955584.58,47181.49518415045,18139759758361.28,66790747227439.03,0.8556031473455201,0.2323740366086128,2.018431788801331e-05,5.481877244585433e-06,Low contrail climate impact,1279.0,Périgueux-Bassillac Airport,Perigueux,France,PGX,45.19810104370117,0.815555989742279,328.0,1,E,Europe/Paris,airport,OurAirports
490,LFBZ,9552009.821973437,2.801495349504745e+16,30260767.11601185,1.1634286778019962e+16,4.283754127471786e+16,1.0113452326230548,0.2746721711328523,0.015302041279147544,0.004155895301950298,Low contrail climate impact,1280.0,Biarritz-Anglet-Bayonne Airport,Biarritz-bayonne,France,BIQ,43.4683333,-1.5311111,245.0,1,E,Europe/Paris,airport,OurAirports
491,LFCH,2667.9998864676004,0.0,8452.22364032936,3249606771915.5537,11965079327555.178,0.0,0.0,0.0,0.0,Low contrail climate impact,1283.0,Arcachon-La Teste-de-Buch Airport,Arcachon,France,\N,44.596401,-1.11083,49.0,1,E,Europe/Paris,airport,OurAirports
492,LFCK,249426.63886197022,185307384357625.28,790183.5919147216,303800048438209.2,1118594320609305.9,0.2561852831502511,0.06957759394648864,0.0001012167036176777,2.7489536550710197e-05,Low contrail climate impact,1285.0,Castres-Mazamet Airport,Castres,France,DCM,43.55630111694336,2.289180040359497,788.0,1,E,Europe/Paris,airport,OurAirports
493,LFCR,658384.1188278897,3147591737928236.5,2085760.8884467545,801907639470488.5,2952630639054518.5,1.6485546026257936,0.44773244321314165,0.0017192453563128808,0.00046693140927133917,Average contrail climate impact,1289.0,Rodez-Marcillac Airport,Rodez,France,RDZ,44.407901763916016,2.4826700687408447,1910.0,1,E,Europe/Paris,airport,OurAirports
494,LFDH,7199.599555303164,0.0,22808.331391200427,8769066141516.677,32287774914371.027,0.0,0.0,0.0,0.0,Low contrail climate impact,1296.0,Auch-Lamothe Airport,Auch,France,\N,43.687801,0.601667,411.0,1,E,Europe/Paris,airport,OurAirports
495,LFDN,6012.328009022154,20072998960067.254,19047.055132582187,7322977003182.571,26963262605860.516,1.151261237002967,0.3126720859587603,1.096406812660014e-05,2.977741229837992e-06,Low contrail climate impact,1300.0,Rochefort-Saint-Agnant (BA 721) Airport,Rochefort,France,RCO,45.88779830932617,-0.9830560088157654,60.0,1,E,Europe/Paris,airport,OurAirports
496,LFEY,9357.658067262542,0.0,29645.060757087736,11397567585697.064,41965939227671.2,0.0,0.0,0.0,0.0,Low contrail climate impact,5782.0,Île d'Yeu Airport,Île d'Yeu,France,IDY,46.71860122680664,-2.3911099433898926,79.0,1,E,Europe/Paris,airport,OurAirports
497,LFGA,339.29601405396886,0.0,1074.8897725229733,413260371766.18207,1521628147088.8713,0.0,0.0,0.0,0.0,Low contrail climate impact,1307.0,Colmar-Houssen Airport,Colmar,France,CMR,48.109901428222656,7.359010219573975,628.0,1,E,Europe/Paris,airport,OurAirports
498,LFGJ,1645498.8552046092,5599034613113669.0,5212940.373288202,2004207065440264.8,7379507186558298.0,1.1733291325321047,0.318665525767242,0.003058247403065916,0.0008305921924235838,Low contrail climate impact,1309.0,Dole-Tavaux Airport,Dole,France,DLE,47.042686,5.435063,645.0,1,E,Europe/Paris,airport,OurAirports
499,LFGW,266.5298589237163,0.0,844.3665930703332,324631660919.1968,1195296492087.4192,0.0,0.0,0.0,0.0,Low contrail climate impact,1311.0,Verdun-Le Rozelier Airfield,Verdun,France,\N,49.122398,5.46905,1230.0,1,E,Europe/Paris,airport,OurAirports
500,LFHO,13393.719252327972,299812655642.5345,42431.30259137502,16313464256224.68,60066311905764.516,0.007718858078952608,0.002096371682806447,1.6376060140395887e-07,4.44758906085752e-08,Low contrail climate impact,1312.0,Aubenas-Ardèche Méridional Airport,Aubenas-vals-lanas,France,OBS,44.544203,4.372192,923.0,1,E,Europe/Paris,airport,OurAirports
501,LFHP,5316.243352120861,232248406967.39923,16841.85893951889,6475150349828.468,23841557773426.996,0.01506441173661577,0.004091357278467237,1.268563487374578e-07,3.445303107755955e-08,Low contrail climate impact,1313.0,Le Puy-Loudes Airport,Le Puy,France,LPY,45.0806999206543,3.762890100479126,2731.0,1,E,Europe/Paris,airport,OurAirports
502,LFJL,2238940.474082388,6393255067893734.0,7092963.421893005,2727015155958966.5,1.0040892624451426e+16,0.984654273977116,0.26742314940969397,0.003492058374265149,0.0009484113084651937,Low contrail climate impact,1320.0,Metz-Nancy-Lorraine Airport,Metz,France,ETZ,48.9821014404,6.25131988525,870.0,1,E,Europe/Paris,airport,OurAirports
503,LFJR,92759.93872243287,68080537273106.23,293863.48587266734,112981011192614.3,415997028658998.25,0.25308523399526656,0.06873564877825988,3.718625454237436e-05,1.0099448676849398e-05,Low contrail climate impact,5783.0,Angers-Loire Airport,Angers/Marcé,France,ANE,47.560299,-0.312222,194.0,1,E,Europe/Paris,airport,OurAirports
504,LFKB,13880091.851974834,3.8889632334653944e+16,43972130.98705628,1.6905862967147866e+16,6.224752891669508e+16,0.9661527253766835,0.2623982970057129,0.02124189709688247,0.005769106143357851,Low contrail climate impact,1321.0,Bastia-Poretta Airport,Bastia,France,BIA,42.55270004272461,9.48373031616211,26.0,1,E,Europe/Paris,airport,OurAirports
505,LFKC,2996081.2664038464,6883689221777759.0,9491585.451967387,3649207791161388.5,1.3436413624359924e+16,0.7922677026365025,0.21517270560241372,0.0037599383002041254,0.0010211650610781658,Low contrail climate impact,1322.0,Calvi-Sainte-Catherine Airport,Calvi,France,CLY,42.5244444,8.7930556,209.0,1,E,Europe/Paris,airport,OurAirports
506,LFKF,6726123.7989410395,1.5536700362338342e+16,21308360.195045214,8192375703103914.0,3.0164395894273828e+16,0.7965228144639125,0.2163283552919035,0.008486297517084108,0.002304801257480798,Low contrail climate impact,1323.0,Figari Sud-Corse Airport,Figari,France,FSC,41.5005989074707,9.097780227661133,87.0,1,E,Europe/Paris,airport,OurAirports
507,LFKJ,13360288.672768783,3.741222689435935e+16,42325394.51533151,1.6272746024460272e+16,5.9916387035669624e+16,0.9656105534991961,0.2622510480526226,0.020434923812510546,0.0055499395354432065,Low contrail climate impact,1324.0,Ajaccio-Napoléon Bonaparte Airport,Ajaccio,France,AJA,41.92359924316406,8.8029203414917,18.0,1,E,Europe/Paris,airport,OurAirports
508,LFKS,88737.58352233142,0.0,281120.66459874593,108081808323979.48,397958122699171.4,0.0,0.0,0.0,0.0,Low contrail climate impact,1326.0,Solenzara (BA 126) Air Base,Solenzara,France,SOZ,41.92440032958984,9.406000137329102,28.0,1,E,Europe/Paris,airport,OurAirports
509,LFLA,11051.152296082775,17081741680203.602,35010.05047399023,13460232708768.074,49560689471614.67,0.5330020409685867,0.14475850885396843,9.330214178525015e-06,2.534001350758498e-06,Low contrail climate impact,1328.0,Auxerre-Branches Airport,Auxerre,France,AUF,47.85020065307617,3.497109889984131,523.0,1,E,Europe/Paris,airport,OurAirports
510,LFLB,1787459.227259229,2.346542114717597e+16,5662670.831957238,2177113889279421.8,8016151558853101.0,4.526854075179254,1.2294524135998202,0.012817042266022158,0.003480992160885564,Very high contrail climate impact,1329.0,Chambéry-Savoie Airport,Chambery,France,CMF,45.63809967041016,5.880229949951172,779.0,1,E,Europe/Paris,airport,OurAirports
511,LFLC,3202835.516057638,1.4392024558303286e+16,10146582.914870597,3901033142880885.0,1.436363667671623e+16,1.5494998614709152,0.42083007601312356,0.007861064410497573,0.0021349936296692273,Average contrail climate impact,1330.0,Clermont-Ferrand Auvergne Airport,Clermont-Ferrand,France,CFE,45.7867012024,3.1691699028,1090.0,1,E,Europe/Paris,airport,OurAirports
512,LFLD,212225.71506406213,-8197195271349.814,672331.0653229489,258489561541880.5,951760728689769.2,-0.013318998235095523,-0.003617318838849807,-4.477388136218124e-06,-1.2160179142683314e-06,Low contrail climate impact,1331.0,Bourges Airport,Bourges,France,BOU,47.058101654052734,2.3702800273895264,529.0,1,E,Europe/Paris,airport,OurAirports
513,LFLH,873.4446291891062,0.0,2767.0725852710884,1063849963526.0975,3917104468213.2466,0.0,0.0,0.0,0.0,Low contrail climate impact,1333.0,Chalon-Champforgeuil Airport,Chalon,France,\N,46.82609939575195,4.817629814147949,623.0,1,E,Europe/Paris,airport,OurAirports
514,LFLI,640.546083258909,0.0,2029.2499917642238,780181026408.5303,2872633067947.7266,0.0,0.0,0.0,0.0,Low contrail climate impact,1334.0,Annemasse Airport,Annemasse,France,QNJ,46.1920013428,6.268390178680001,1620.0,1,E,Europe/Paris,airport,OurAirports
515,LFLL,169224993.70769143,7.298784645392246e+17,536104780.0659665,2.0611495836979267e+17,7.589170015289437e+17,1.4872717513131293,0.40392948700436127,0.398666747568025,0.10827426439631589,Average contrail climate impact,1335.0,Lyon Saint-Exupéry Airport,Lyon,France,LYS,45.725556,5.081111,821.0,1,E,Europe/Paris,airport,OurAirports
516,LFLN,8046.488957535403,0.0,25491.277017472155,9800572008708.105,36085788149218.13,0.0,0.0,0.0,0.0,Low contrail climate impact,1337.0,Saint-Yan Airport,St.-yan,France,SYT,46.41249847412109,4.0132598876953125,796.0,1,E,Europe/Paris,airport,OurAirports
517,LFLO,3607.1383457540587,0.0,11427.414279348859,4393471399700.153,16176798459147.006,0.0,0.0,0.0,0.0,Low contrail climate impact,1338.0,Roanne-Renaison Airport,Roanne,France,RNE,46.05830001831055,4.001389980316162,1106.0,1,E,Europe/Paris,airport,OurAirports
518,LFLP,2502.9410077701214,0.0,7929.317112615745,3048566114942.261,11224845946230.92,0.0,0.0,0.0,0.0,Low contrail climate impact,1339.0,Annecy-Haute-Savoie-Mont Blanc Airport,Annecy,France,NCY,45.9308333,6.1063889,1521.0,1,E,Europe/Paris,airport,OurAirports
519,LFLS,3099946.238928488,5.676444027912607e+16,9820629.68492545,3775714662392095.5,1.3902212982866294e+16,6.314318493052782,1.714911499817744,0.03100529181647394,0.008420755391065082,Very high contrail climate impact,1340.0,Grenoble-Isère Airport,Grenoble,France,GNB,45.36289978027344,5.329370021820068,1302.0,1,E,Europe/Paris,airport,OurAirports
520,LFLU,4278.276704234092,0.0,13553.580599013603,5210913621370.011,19186627559856.11,0.0,0.0,0.0,0.0,Low contrail climate impact,1342.0,Valence-Chabeuil Airport,Valence,France,VAF,44.9216,4.9699,525.0,1,E,Europe/Paris,airport,OurAirports
521,LFLV,82108.74375468408,24331045203561.305,260120.50021483918,100007923947841.05,368230012862343.6,0.10218229298335868,0.027751781844344004,1.3289854581965256e-05,3.609403687601927e-06,Low contrail climate impact,1343.0,Vichy-Charmeil Airport,Vichy,France,VHY,46.169700622558594,3.4037399291992188,817.0,1,E,Europe/Paris,airport,OurAirports
522,LFLW,205991.04825350354,0.0,652579.6408670993,250895777302611.8,923800351574470.4,0.0,0.0,0.0,0.0,Low contrail climate impact,1344.0,Aurillac Airport,Aurillac,France,AUR,44.89139938354492,2.4219400882720947,2096.0,1,E,Europe/Paris,airport,OurAirports
523,LFLX,2592700.037692882,9909959664055966.0,8213673.719411051,3157892038439116.0,1.1627384911407624e+16,1.3180257615649176,0.35796381478865374,0.00541291677963625,0.001470098989014845,Low contrail climate impact,1345.0,"Châteauroux-Déols ""Marcel Dassault"" Airport",Chateauroux,France,CHR,46.860278,1.721111,529.0,1,E,Europe/Paris,airport,OurAirports
524,LFLY,10041.20136481244,0.0,31810.52592372581,12230118943694.51,45031400294774.766,0.0,0.0,0.0,0.0,Low contrail climate impact,1346.0,Lyon-Bron Airport,Lyon,France,LYN,45.72719955444336,4.944270133972168,659.0,1,E,Europe/Paris,airport,OurAirports
525,LFMD,115579.18657387533,107090842395957.53,366154.86306603707,140774708907588.84,518333656228779.0,0.31950450585430046,0.08677451920361115,5.849406429503161e-05,1.588645609830972e-05,Low contrail climate impact,1349.0,Cannes-Mandelieu Airport,Cannes,France,CEQ,43.542,6.95348,13.0,1,E,Europe/Paris,airport,OurAirports
526,LFMH,13728.447870565218,10754234552936.605,43491.72285395061,16721161569142.426,61567456823620.65,0.27012348954086596,0.07336308409121246,5.874067971726684e-06,1.5953434605030428e-06,Low contrail climate impact,1350.0,Saint-Étienne-Bouthéon Airport,St-Etienne,France,EBU,45.54059982299805,4.296390056610107,1325.0,1,E,Europe/Paris,airport,OurAirports
527,LFMI,54124.3929808394,939569295162573.5,171466.07696329925,65923163958309.36,242729641352770.88,5.986046182762753,1.6257557246367023,0.000513201927739731,0.00013938097810204056,Very high contrail climate impact,1351.0,Istres Le Tubé/Istres Air Base (BA 125) Airport,Istres,France,\N,43.522701,4.92384,82.0,1,E,Europe/Paris,airport,OurAirports
