block_pct,tot_flight_pct,cum_heating_pct,region
28.502112113254938,50.704525,20.86432463247415,Athinai FIR
29.501084598698483,49.756344,22.592544996877663,Athinai FIR
30.50005708414203,48.810204,24.37714725161238,Athinai FIR
31.49902956958557,47.85918,25.957615106935773,Athinai FIR
32.49800205502911,46.847218,27.223303192031253,Athinai FIR
33.502682954675194,45.981834,29.459307971159323,Athinai FIR
34.50165544011874,45.1368,31.057877798890885,Athinai FIR
35.500627925562284,44.344128,33.4147444014811,Athinai FIR
36.49960041100583,43.52866,35.484192267208414,Athinai FIR
37.49857289644937,42.689304,37.819537070851744,Athinai FIR
38.50325379609545,41.953667,40.70196399179131,Athinai FIR
39.50222628153899,41.244347,42.975217752271384,Athinai FIR
40.50119876698253,40.577408,45.328726148405174,Athinai FIR
41.50017125242608,39.957855,48.033604350259914,Athinai FIR
42.49914373786962,39.3452,50.86411645661044,Athinai FIR
43.49811622331317,38.76179,52.732818473259464,Athinai FIR
44.497088708756706,38.15236,54.66336869897663,Athinai FIR
45.50176960840279,37.591194,55.48469072987454,Athinai FIR
46.500742093846334,37.09754,56.735171867059364,Athinai FIR
47.49971457928987,36.620205,58.54437418643669,Athinai FIR
48.49868706473342,36.166378,60.19808852451731,Athinai FIR
49.49765955017696,35.631763,62.27636026275534,Athinai FIR
50.50234044982304,35.140083,63.54508818627925,Athinai FIR
51.50131293526658,34.736694,64.82175390426993,Athinai FIR
52.50028542071013,34.30212,66.69290520991723,Athinai FIR
53.499257906153666,33.839275,67.77247925142657,Athinai FIR
54.49823039159722,33.33005,68.38112719987882,Athinai FIR
55.502911291243294,32.830643,69.08276516108498,Athinai FIR
56.50188377668684,32.217422,70.55304939919615,Athinai FIR
57.500856262130384,31.706179,71.32434754743677,Athinai FIR
58.49982874757393,31.218637,72.47721966486915,Athinai FIR
59.498801233017474,30.675581,74.35066252588513,Athinai FIR
60.49777371846102,30.167492,75.97971042716867,Athinai FIR
61.49674620390456,29.672161,76.9955859434149,Athinai FIR
62.50142710355064,29.196196,77.46729399582006,Athinai FIR
63.500399588994185,28.61673,78.05378597610888,Athinai FIR
64.49937207443772,28.108,79.22987670818651,Athinai FIR
65.49834455988128,27.629196,79.08248628182962,Athinai FIR
66.49731704532482,27.167967,78.78434797640638,Athinai FIR
67.50199794497088,26.649437,78.73349575632433,Athinai FIR
68.50097043041444,26.133884,78.53963430751517,Athinai FIR
69.49994291585799,25.593739,78.49561064307208,Athinai FIR
70.49891540130152,25.026285,79.05322518086982,Athinai FIR
71.49788788674506,24.488008,79.84678681685594,Athinai FIR
72.50256878639115,23.955153,80.25738229219381,Athinai FIR
73.50154127183468,23.477728,81.03944723402142,Athinai FIR
74.50051375727823,22.85364,81.76031003599923,Athinai FIR
75.49948624272177,22.276731,82.10862826540938,Athinai FIR
76.49845872816532,21.731651,82.63172364107503,Athinai FIR
77.5031396278114,21.145874,83.36425118280553,Athinai FIR
78.50211211325494,20.450016,84.04330495400411,Athinai FIR
79.50108459869848,19.818483,84.9667613426944,Athinai FIR
80.50005708414203,19.274412,85.65474199606919,Athinai FIR
81.49902956958557,18.725334,86.47298909255534,Athinai FIR
82.49800205502912,18.16015,87.23911500406412,Athinai FIR
83.49697454047266,17.563026,88.14316652579436,Athinai FIR
84.50165544011874,17.00596,89.44391658149037,Athinai FIR
85.50062792556228,16.544252,90.4658741019611,Athinai FIR
86.49960041100583,16.085617,91.42231294726884,Athinai FIR
87.49857289644937,15.666057,92.12753190804231,Athinai FIR
88.49754538189292,15.225234,92.76939026268903,Athinai FIR
89.502226281539,14.808555,93.4775938567392,Athinai FIR
90.50119876698254,14.394204,94.50128735692235,Athinai FIR
91.50017125242609,14.012753,95.23098210790823,Athinai FIR
92.49914373786963,13.5748415,95.70678978716701,Athinai FIR
93.49811622331318,13.107044,96.31943423835986,Athinai FIR
94.50279712295924,12.658139,97.09416837557669,Athinai FIR
95.50176960840278,12.166495,97.84226723639726,Athinai FIR
96.50074209384634,11.633472,98.3983451927411,Athinai FIR
97.49971457928987,11.051796,98.75581281786144,Athinai FIR
98.49868706473343,10.213827,99.36301398011489,Athinai FIR
99.5033679643795,8.329389,99.83944222325535,Athinai FIR
0.4966320356205047,91.57073,-0.36086713908319423,Barcelona FIR
1.501312935266583,86.813835,-1.711180348039514,Barcelona FIR
2.500285420710127,84.25348,-2.0133858901012363,Barcelona FIR
3.4992579061536704,82.33442,-1.9096657353581288,Barcelona FIR
4.498230391597215,80.83776,-2.085009800417363,Barcelona FIR
5.497202877040758,79.5178,-1.931885902782887,Barcelona FIR
6.501883776686836,78.09122,-2.3668411634872624,Barcelona FIR
7.50085626213038,76.900444,-2.958779432721126,Barcelona FIR
8.499828747573924,75.917915,-3.3621340189676654,Barcelona FIR
9.498801233017469,75.060814,-3.432413016947898,Barcelona FIR
10.497773718461012,74.34296,-2.971898155828191,Barcelona FIR
11.502454618107091,73.5164,-2.2793924722122156,Barcelona FIR
12.501427103550634,72.6521,-2.5686614952236977,Barcelona FIR
13.500399588994178,71.79293,-2.2264008739996095,Barcelona FIR
14.499372074437721,70.88284,-2.419336731571313,Barcelona FIR
15.498344559881264,69.94994,-2.043703893937408,Barcelona FIR
16.503025459527347,69.192924,-1.0697898461600868,Barcelona FIR
17.50199794497089,68.53221,1.1632804047623144,Barcelona FIR
18.500970430414434,67.775116,4.0950109918882385,Barcelona FIR
19.499942915857975,66.93696,6.602739071387039,Barcelona FIR
20.49891540130152,66.11624,9.00607603333313,Barcelona FIR
21.497887886745062,65.417465,11.321565694878377,Barcelona FIR
22.496860372188607,64.635414,12.109723118615625,Barcelona FIR
23.501541271834686,63.82932,12.301965377962603,Barcelona FIR
24.50051375727823,63.00325,11.537665907605529,Barcelona FIR
25.499486242721773,62.172897,12.600146283217686,Barcelona FIR
26.498458728165314,61.261234,14.110018800988499,Barcelona FIR
